,indice_Termini_Diretti,indice_Alimentari,indice_Energia,indice_Abitazione,indice_Trasporti,indice_Politiche_Economiche,indice_Aspettative_Consumatori,indice_Sanita,indice_Ricreazione,indice_globale
2014-12-01,-0.8940175851869379,2.2698061146678135,0.011363762821636857,0.7010263269273856,-0.4295100397604962,0.9019427220405831,1.0760257901026595,-0.23567784043754006,1.7329237053927058,1.861232210064783
2015-01-01,-0.6301849340695943,2.016734743834218,0.38877277582878406,1.2035352315305123,-0.33390519480911757,6.486538835403174,1.0648903128528133,0.7059141458964101,0.8304420079017326,2.9889480834131867
2015-02-01,-0.7117940602546433,1.7131160985675924,0.21345272499368972,0.7256034714071259,-0.33284823094614563,1.7600950072339148,0.5200115708028035,0.5498173429354927,1.0065617477263036,1.795097799028351
2015-03-01,-0.661794012219136,1.974159649227502,-0.024373484506905695,0.9029595553847,-0.19841603869240693,4.623012835476658,0.5185037459732166,0.814378375860364,0.5982710413366916,2.28928283227204
2015-04-01,-0.9544408206461281,1.4174696331272807,-0.16395628801345738,0.8734002080551043,0.3818353711623311,1.5034468351725707,0.45489801022405446,0.814378375860364,0.510211171424406,1.6316900590635905
2015-05-01,-0.6069462124836867,1.459377531684049,-0.40178249751405287,0.20535153246894514,0.9631437448800416,1.24307358414812,-0.08998073182595549,0.7114744949442208,-0.13222273172455215,1.1295170214022894
2015-06-01,-0.9004222707534524,1.1222007763438258,-0.3433424805690214,0.38270761644651924,0.8276545887633311,1.2573673767744376,-0.08998073182595549,0.49662442089071823,0.3889691882369205,1.0437785745639194
2015-07-01,-0.8484703100700081,0.6916688370035458,-0.28490246362399,1.3759091126582308,0.6013128450956376,0.6102001012693016,-0.1662297696545501,0.8108964126869583,0.910844231205142,1.3364064997329863
2015-08-01,-0.8042681031677057,0.9956650909270278,-0.3660452501855103,0.25161861580381795,1.1621505812991961,-0.005597804489003852,0.049874041751801504,-0.029870078605253796,1.4074977995974431,1.0510918327215444
2015-09-01,-0.933372687996161,1.080003290393967,0.015429904542106675,1.233094578860108,1.7969462624759311,0.46203537726053573,0.13876638165982932,0.5553776919833033,1.2268254378273173,2.015885443046807
2015-10-01,-0.615929576509826,1.796176678367415,0.14805444275073754,0.7551628187367215,1.1127646284210022,0.46203537726053573,0.13876638165982932,0.18497999544824884,1.1516589594762117,1.8987404776314944
2015-11-01,-0.9402894628130691,2.900741292164063,0.3274406353063016,0.7256034714071259,0.21426096578863957,0.46203537726053573,0.13876638165982932,0.7114744949442208,1.1027000707981784,2.301011667195461
2015-12-01,-0.45840451793936066,2.3532443031244927,0.385880652251333,0.9079417582345554,0.0909189833292222,0.46203537726053573,0.5311470480526495,-0.029870078605253796,2.4340641884831875,2.45462628842772
2016-01-01,-0.41697974440630853,2.3530114881641815,0.8147714169055907,1.410450662837682,0.10504975305749538,0.3281644458780875,0.2912644573170189,0.814378375860364,2.4439220959269683,3.0622037165668523
2016-02-01,-0.3246241071760009,2.311336404567725,0.7859924348749691,1.1098749866918698,0.0971285194601367,0.7680717906581349,0.5311470480526495,1.346433224404147,1.0449796059538072,2.8413484866206975
2016-03-01,-0.5470319847602922,1.7968438744173632,0.40858342186782176,1.1394343340214654,-0.06146864614920108,0.5571683271557079,0.06251734383123443,0.814378375860364,0.9788776958594432,1.9634406670525444
2016-04-01,0.03123018071548994,1.670308189000565,0.46702343881285324,1.198553028680657,-0.18798056250155765,0.0715162738167436,0.06251734383123443,0.6553487902054064,0.6357027844670425,1.7851009207724056
2016-05-01,-0.5632523657103172,1.7127384899107356,0.46702343881285324,1.0162147418532272,-0.2798901139155122,0.37755268721434276,-0.1662297696545501,1.0789394087852358,0.6357027844670425,1.735691217271177
2016-06-01,-0.5970320327957994,1.0293679946971712,-0.40178249751405287,1.3463497653286352,0.8312257952197937,0.507698539633684,-0.39497688314033463,0.23469095431961762,0.19805878810666863,1.001207209299286
2016-07-01,-0.8167603137083546,0.607418658800373,-0.031331749804826496,1.0675548078770754,1.300153980009397,-0.13946873587145206,-0.1662297696545501,0.33759483523576067,0.5154469163767094,1.0996830789552796
2016-08-01,-0.9998130884834228,0.6079410611537753,-0.031331749804826496,1.1857014173563383,0.6694596534134931,-0.4948933906053065,0.45489801022405446,0.12622672435566373,1.003719039519018,1.1212628105805234
2016-09-01,0.2862825994446434,1.1646310772539963,0.08961442580570603,1.5582473994856605,1.899696393428165,0.15227388489982951,-0.07733742974652234,0.4439806793253093,1.4239170223726574,2.383258872190261
2016-10-01,0.904118544017652,2.0495376365941014,0.08961442580570603,1.0507562920326783,1.1463119448883856,0.5427929883436217,0.3039077593964517,0.7114744949442208,0.8523999677196541,2.587859491718648
2016-11-01,0.06150677035866359,2.4376392750242113,0.08961442580570603,0.9325189027142956,0.8716373814215637,0.44860333291736115,0.4816924392125074,0.8675712979051385,1.3284618223075313,2.7247173394497355
2016-12-01,0.029793044875549568,2.4804471845912386,-0.22239630495848886,1.055738494882534,0.9162720345953381,0.7403459536886428,0.7215750299481379,0.1317870734034744,2.5440820182133947,2.8799133299904107
2017-01-01,0.08628805980201222,1.8388965666706765,0.6464096313684172,1.198553028680657,0.4074604963363794,0.17029275648925413,0.774045288447454,0.9143494740824671,2.065667802514867,2.9393772912924336
2017-02-01,-0.2963275545390783,1.4595223253805945,0.6464096313684172,1.3463497653286352,0.07296450380051422,0.3498268502448506,0.2276587215678571,1.1321323308300097,1.4077601160534792,2.364103015051057
2017-03-01,0.007574772668968012,1.3752721471774216,0.6464096313684172,1.2576717233398482,0.4520961072061307,-0.005597804489003852,0.16405298581869507,1.235036211746153,1.1452497444205239,2.367303685754203
2017-04-01,0.4463795258386748,1.2487364617606238,0.46702343881285324,1.5286880521560648,0.9231363043297249,-0.09008049453519675,-0.06469412766708944,0.9760355278690924,1.2717274725603127,2.4225375309334876
2017-05-01,0.12625681768060354,1.080003290393967,-0.08977176674985798,1.3463497653286352,1.1851364191028155,0.20166212623608482,-0.2298355054037122,0.9760355278690924,0.75311594435009,1.9015473218251449
2017-06-01,-0.008861850661325445,0.607418658800373,-0.40178249751405287,1.6123838912949964,1.0254822896305056,0.5570867809699392,-0.15358646757511726,0.9172822567765071,0.5779823196226714,1.5689323267917852
2017-07-01,-0.008248843198820523,0.7339543442171709,-0.16395628801345738,2.1198749987479784,0.872693387588559,0.25105036757234006,0.011554910161505495,0.7079925317708151,0.7705619578568245,1.8297126701395678
2017-08-01,-0.021061943453310417,0.6494713510536868,-0.16395628801345738,1.481294890652295,1.2817982279171662,0.33553305761853297,-0.0010883919179277108,0.23469095431961762,1.2678986492558746,1.6805991071503874
2017-09-01,0.5196182954600895,1.2065389758107647,0.015429904542106675,1.6764847888040433,1.818876094112555,0.592181229679877,0.08780394799010012,0.5468845602414525,1.1533281975801128,2.4984614357287307
2017-10-01,0.6457535997758794,1.6270658983439013,0.3274406353063016,1.2281123760102526,1.6209233484684424,0.5427929883436217,0.44337330762221133,0.8199387249081747,1.2029702092648948,2.8534933074919064
2017-11-01,0.5914148077762258,2.132598216393924,0.3274406353063016,1.0507562920326783,0.4935617841829426,0.3004386089085953,0.5958713832794013,0.9760355278690924,1.3588012273754457,2.7805845859178837
2017-12-01,0.7497721977040623,1.9230899724410702,0.5879696144233857,1.144416536871321,0.15220056421671413,0.25105036757234006,0.9372896160024924,0.1402802051453253,2.4789662232161827,2.8700298975376892
2018-01-01,1.0415897562882808,1.5860580107973923,0.6464096313684172,1.706044136133639,0.7040620183518951,0.3004386089085953,1.218117762635596,1.2371145976205578,1.1452497444205239,3.272666916041249
2018-02-01,0.4133275427769915,1.8900542647208745,2.0340353579317485,1.3167904179990395,0.7313959679044568,0.42694092855059806,1.141868724807001,1.1818432897013786,1.2333096143328093,3.707030240633455
2018-03-01,0.12408801504553457,1.4598999340374512,0.46702343881285324,1.2576717233398482,1.1346925446656728,0.3498268502448506,0.1130905521489661,1.0257464867404609,1.1192349306575646,2.511912726195095
2018-04-01,-0.13984555428392048,1.0801480840905122,0.2876372462572892,0.9788767658882885,0.9508734418377633,0.25105036757234006,0.29087523196502174,0.9228426058243179,0.41574208645643235,1.8356240638510783
2018-05-01,0.17347505561853685,0.7765294388238868,0.34607726320232063,1.4645871546470177,0.7234756920030752,3.075558651723383,0.29087523196502174,0.9228426058243179,0.007148387976416759,2.125069973972702
2018-06-01,-0.10182870905326652,0.5233132742937457,0.08554828408523628,1.5237058493062092,1.0175620137291235,3.833991159775292,-0.2934412411528739,0.602155868160632,0.8208870925483552,2.021128673798728
2018-07-01,-0.08365641545530428,0.3966327951804026,0.26493447664080033,1.883400220111213,2.177007869575628,0.49799157425361634,-0.31872784531174,0.705059749076775,0.44194967612950514,1.9892785417470724
2018-08-01,-0.09646951570979406,0.4390630960905732,-0.2264624466789586,1.3039388066747208,1.9669108233621522,0.8437092636074034,-0.31872784531174,0.49369163819667816,1.252424865943445,1.774408294785453
2018-09-01,-0.18405149030768347,0.5231684805972004,0.26493447664080033,1.8538408727816174,2.86845983440835,1.481169573732472,0.39129227447489273,0.8667169010855033,1.3881545173462078,2.9631592327232
2018-10-01,-0.43154843630684503,1.3747497448240196,0.32337449358583176,1.5286880521560648,1.5106570872662797,3.793243262043969,0.39129227447489273,1.0844997578330462,0.524773801089487,2.8939162494470994
2018-11-01,0.3473251424725995,1.5429605138372742,0.3818145105308632,1.4400100101672777,1.194516846822646,2.3304766418288794,0.46754131230348733,0.9228426058243179,1.080817072430061,2.963195108350609
2018-12-01,0.012322744850807086,1.291021968974249,0.4629572970923835,1.144416536871321,0.6578440839746871,1.678722539077493,0.2387941988177029,-0.18889966426021138,2.054215618416989,2.249980003015016
2019-01-01,0.7461611377637148,1.2489692767209353,0.6423434896479474,1.706044136133639,1.0348627173503362,0.8930975049436587,0.7089317278687051,1.3932114005814755,1.1452497444205239,3.1504998694185464
2019-02-01,0.22542701630198136,2.7699470158275465,1.0354970069736626,1.3759091126582308,1.1865956132252873,0.8930975049436587,0.011554910161505495,1.2903075196653324,0.8257020309499461,3.4519513357970446
2019-03-01,-0.3466460583806918,1.0805256927473692,0.9770569900286312,1.8242815254520215,1.1692949096040746,0.40380191882735594,0.4928279164623534,1.2873747369712922,0.6431730760696868,2.7273587450727197
2019-04-01,-0.4142053925516563,0.8697398291273984,0.4629572970923835,1.5286880521560648,1.029054453782945,-0.0010109772427537847,0.18933958997756103,0.7161804471723966,1.9948259154687162,2.331473424924793
2019-05-01,-0.21866040723593932,0.9117925213807122,0.34607726320232063,1.6469254414744476,1.2968628321234266,0.9424857462799139,0.5054712185417862,1.1874036387491895,0.46606722114796345,2.386619888075863
2019-06-01,-0.38125497530894764,0.05983364849703639,0.02710826714020489,1.9129595674408086,2.0609333448060743,1.639041263121305,-0.36969027898146894,0.7106200981245858,0.19164957305098054,1.7155815579221931
2019-07-01,-0.8711059163440669,0.22856681986369315,0.02710826714020489,1.883400220111213,1.5909491538494756,1.3915667455524616,-0.28079793907344114,0.8079636299929183,0.600926394537745,1.7002188126170394
2019-08-01,-0.5890000534166494,0.22842202616714793,0.26493447664080033,1.2743794593451252,1.9427458500065529,1.426661194262399,0.3150432366462978,0.44605906519971456,2.1664337089821,2.312238704327732
2019-09-01,-0.4445777789416034,0.6585763568505713,0.5769452074049951,1.8538408727816174,3.5762791667824403,2.504562160055082,0.02419821224093836,1.125717584962564,2.426668858330347,3.7872807321166677
2019-10-01,-0.5733926799291293,1.3326970525707058,0.5185051904599638,1.5878067468152564,1.958991505156747,0.6955445395986375,0.18933958997756103,1.4931824988035785,1.4965031089725134,3.0906468367923643
2019-11-01,-0.647868788917002,1.711693685203931,0.2064944596957689,1.410450662837682,0.8258216773038557,0.6461562982623823,0.8104673698561657,1.1789105070073382,1.4313873139753022,2.7390446426020554
2019-12-01,-0.33890003372101013,1.41718004573419,0.2876372462572892,1.5041109076763248,1.0221892263525816,0.2062489534823348,1.0882798668300955,0.3431551842835715,3.113321673205552,3.0319065550361666
2020-01-01,-0.07735264810090131,1.1224335913041374,1.1337404129677064,1.7947221781224258,1.4025009230061545,0.3050254361548454,1.8645321466730667,1.8159476223416697,2.692627922351395,4.226649802239082
2020-02-01,-0.2973736943689835,0.9958979058873395,0.8959142034671109,1.4695693574968733,0.869400324310635,0.2062489534823348,-0.10301325925738554,1.0780850119656,0.10908776454703438,1.9808564633755192
2020-03-01,-0.11471897988987788,1.5203074315810787,1.0898708821982244,0.21024295547968055,-0.08178331217382184,3.856596858610967,-0.5731507883083874,-0.17747374982432051,-1.8902722036781587,0.7812436209494059
2020-04-01,1.121782806705776,3.4774413418785715,1.2651909330333184,1.2380767817099636,-0.3679493579984886,2.078948607901353,-0.3444036748226028,-1.0658728141134963,-1.5022702190025665,1.8262302242181505
2020-05-01,1.2014275571074313,1.8058040865177016,0.7749680278565784,1.9129595674408086,-0.15310005438461682,2.3803981940527015,-0.43329601473063056,-0.2777500643866928,-1.1719886991713455,1.641109104782324
2020-06-01,0.4320363208622001,1.2065389758107647,0.8147714169055907,2.2626895325461014,0.6499218926813517,1.0015809529962367,0.31465401129430065,0.5656439932592898,0.03172422027048981,2.390790047184561
2020-07-01,-0.16689964608904734,0.6077962674572299,0.5027606861413958,2.2085530407367653,1.0427820355557416,0.3050254361548454,0.14951263355767816,0.6132765662562534,0.6639200850593219,2.0655526695989885
2020-08-01,-0.17971274634353715,0.9538452136340257,0.6821468786969599,2.302213285575408,1.353113054736007,-0.14917570125151963,-0.218700028153866,-0.013189031461821635,1.3528877803202746,2.211592249677599
2020-09-01,-0.016288280820892287,1.0803808990508237,0.5027606861413958,1.6764847888040433,1.9500142653923929,0.1074724708098243,0.21311836930684006,1.1397710657522255,0.7686646891123236,2.658092897516052
2020-10-01,-0.34415766124550806,1.5853908147474447,0.2064944596957689,1.3217726208488951,0.5926147062057994,0.15686071214607955,0.13686933147824518,0.7161804471723966,-0.5049789637283142,1.5430299574457658
2020-11-01,0.34630404548641025,2.3108140022143226,-0.031331749804826496,1.4745515603467292,-0.3358631510455307,0.1074724708098243,-0.09036995717795228,0.34871553333138205,-0.8426932944372775,1.3321337832514462
2020-12-01,0.24413579438719002,1.8812700951480685,0.5996479770214841,1.4745515603467292,-0.28647624047136006,0.008695988137313766,0.6575800688469788,0.298455393980648,-0.24921827996635257,1.7782605467370447
2021-01-01,0.37418803474117374,1.9323397719344997,1.2148831995292269,1.7356034834632346,-0.34049132136496546,0.05808422947356904,0.5181145206212194,1.086578143707451,-1.1719886991713455,2.1257328349301368
2021-02-01,0.8373923258879871,1.4596103466443606,1.3942693920847908,1.3463497653286352,-0.1635364882714429,2.3167161600901287,-0.19190559916541336,1.0283740530942318,-0.7242940194570775,2.210783467254181
2021-03-01,0.8036126588025049,1.4177024480875922,1.2148831995292269,1.2576717233398482,-0.2439535996315761,0.05808422947356904,0.23991279829529294,0.872277250133314,-1.2013419891421075,1.669506520608045
2021-04-01,0.5854419593633853,1.3756497558342786,0.8374741865220795,1.7947221781224258,0.04907671592747697,0.008695988137313766,-0.0014776172699245522,1.2453025130221396,-1.017826919164696,1.8612665278745961
2021-05-01,0.6255253938032705,0.9537004199374804,0.5769452074049951,1.8242815254520215,0.7028809674079618,0.26534416019865764,-0.4206527126511977,1.1368382830581858,-0.4378909385367978,1.8445120588876391
2021-06-01,0.316441962045985,0.48111578834388674,0.08554828408523628,2.0016376094295953,1.3829631622740135,0.008695988137313766,-0.4080094105717647,0.8272722434901211,0.6393442527652489,1.8464242112294011
2021-07-01,0.22284898544921977,0.1858469315604322,0.5612007030864272,1.8242815254520215,1.5667822651019225,-0.2973404252602854,-0.48425844840035964,1.658996422561117,1.2614894342001866,2.3611638621818134
2021-08-01,-0.07145697027018239,0.7851120422673691,0.5027606861413958,2.0952978542682383,2.2793538548764087,-0.2569616197187425,0.035333689490784484,0.9275485580524936,1.9440104336805493,2.953642764603493
2021-09-01,0.8555646194859494,1.257319065204106,1.4457511437319015,1.6764847888040433,2.654665579265498,-0.04069225319894151,-0.1792622970859801,1.6735990838301442,0.9228264691189731,3.6378616905655403
2021-10-01,0.7154941997173692,1.2482140594072215,1.8431528997490234,1.4991287048264692,1.563615204296913,-0.04069225319894151,0.23991279829529294,1.5595745048183796,0.8844086108914697,3.4285091351664514
2021-11-01,1.1222931096552977,2.0577426313807266,1.1921804299127379,1.4400100101672777,1.2395546879518977,0.05808422947356904,1.140360899977414,1.7709426156984764,0.8550553209207078,3.862337785688487
2021-12-01,1.1639334779617552,1.3749825597843313,0.8959142034671109,1.4154328656875377,0.4602945262860514,0.008695988137313766,1.2787078487255836,0.9828198659716729,1.1395236523715846,3.000916125818282
2022-01-01,2.0510634804214174,1.3755049621377333,2.7731088796274745,1.7356034834632346,0.5511480715330106,0.008695988137313766,1.5852118248695504,2.1378583490601253,0.11549697960272245,4.294621688644239
2022-02-01,2.7257128957269954,1.8482343874278724,5.655982269014782,1.7356034834632346,0.9854748490801887,0.4628971255436787,2.625514700129428,2.569636883041536,0.26324954455368405,6.531906609128095
2022-03-01,3.506653063715671,4.108464540638589,12.542257952229097,1.4941465019766136,1.5221485696241246,0.31473240153491294,3.1324635359411395,2.725733686002453,0.8054133092359257,10.893940695676996
2022-04-01,2.782731284398385,2.3954417890743525,3.4825213664087915,1.706044136133639,1.683914711430425,0.008695988137313766,1.8124511135257477,2.4059013451584024,0.9238125842161256,5.973025031893331
2022-05-01,2.9734260841064253,2.0577426313807266,2.2363064170747387,1.7947221781224258,1.617227097235042,0.6738821352318745,2.987713126904143,2.828637566918596,0.5715731045669833,5.889348895601257
2022-06-01,3.176002520800344,1.5438605248475332,3.1527100602992224,1.553265196635805,2.2468654176639506,0.9388422135025754,2.4301910827746993,2.0375820344977527,1.6275334590578572,6.066488064072599
2022-07-01,2.9240521542757425,1.2487364617606238,2.5683098908489077,1.9129595674408086,2.136598198765811,0.2603055682506087,2.607975762590755,2.2463225790240795,1.3660092025220543,5.702137929726438
2022-08-01,2.2694253793970898,1.5859132171008468,3.0239695668401243,2.036179159609047,2.8160275754203443,-0.0817685883258397,2.612871398049995,1.8206535745698451,2.486174198362791,6.304182041231061
2022-09-01,3.0501874585915325,2.615855060844609,4.301673524811314,1.6764847888040433,4.055644743154847,-0.26027784142675614,4.385871637329713,2.085214607494717,1.6900688623038191,8.075908913553253
2022-10-01,2.7633354097831475,3.2890757455544843,4.539499734311909,1.168993681351061,2.5292106267761127,0.15788555280075967,4.5889429213046355,2.6172694560384997,1.4495164504887852,8.0158030144034
2022-11-01,3.1166247775641964,2.8589214148710616,3.062416840775181,1.1098749866918698,1.5751076443507346,-0.09876261926058423,4.89316062191502,2.6172694560384997,1.1779415105990882,6.959988112170116
2022-12-01,2.2446565530891975,2.8176239399314618,2.8672861439010493,1.055738494882534,1.265832631337464,-0.1481508605968395,3.191173636231061,1.932050587227839,3.3278592712576263,6.4569453828310746
2023-01-01,3.5639038870242463,2.4805919782877837,5.352939874242171,1.2872310706694439,1.69699043268768,0.15788555280075967,3.192681461060648,3.295524398502349,2.6911514601576076,8.165131767302325
2023-02-01,2.9757144311182575,2.4804471845912386,4.234447268845635,1.2281123760102526,1.1545094062723296,-0.3096660827630114,2.3922611765364006,3.348717320547123,1.4201631605180232,6.704749113444235
2023-03-01,3.2199187729831777,2.3117140132245817,2.9297923025665504,1.0162147418532272,1.331464239365852,-0.35905432409926674,1.3947838429740613,3.8863325181387163,1.266987495608526,5.999901521003179
2023-04-01,2.454137301464568,2.2698061146678135,2.3572525926852714,1.198553028680657,1.6749374716660712,-0.23357684511194401,1.3185348051454668,3.1373492096670255,2.268070093462314,5.783003836043596
2023-05-01,2.7118824276077773,1.9745372578843587,2.119426383184676,1.080315639362274,1.5509417132991588,-0.057686284133686004,1.167155328965867,3.3542776695949335,1.5065537923264074,5.346773090434958
2023-06-01,2.9582567108017748,1.0712758932539395,1.80045738712256,1.2872310706694439,1.8944149455993777,0.04109019853882453,1.4706436554506592,2.9336198337091446,2.188391668800022,5.204888832063666
2023-07-01,2.875599010879086,1.3747497448240196,2.276109806123751,1.3759091126582308,1.9265011525523357,-0.2963155846056053,3.437799836029114,3.028030582883437,4.097073894636777,6.781259908800252
2023-08-01,2.872598524493509,2.4377272962879775,3.039896168129629,1.8292637283018773,2.430031702280341,-0.6114022068908009,2.543251427364004,2.396004636117551,4.3139638537995015,7.361118624932218
2023-09-01,3.0489507668319376,2.2683837013041517,3.059706814168667,1.1394343340214654,3.542080947495492,-0.327684954352436,2.163514063050616,3.4542487678170364,2.7067002049198408,7.276705233871616
2023-10-01,4.659210157138422,2.9416043860140273,3.0239695668401243,0.991637597373487,2.1453267659701,0.17954795716752275,2.8872960843942717,3.4121765438678837,1.6972361618160599,7.344524984934951
2023-11-01,3.320631008427937,3.9613964192541005,2.84864951600503,0.7847221660663173,1.5004987965579928,0.06275260290558761,1.8645321466730667,3.198180866634016,2.39670740680264,6.99063067143582
2023-12-01,2.7750892594654126,3.405839229124451,3.1676185120671456,0.9079417582345554,1.1660018463261508,-0.06739324951375354,1.5837040000399631,2.777523030748227,3.065348899624671,6.6352941009077195
2024-01-01,2.9213625283762847,2.5214550721377478,4.6743624405182835,1.0507562920326783,1.2637196613074968,-0.11678149085000888,2.2457773358160407,4.388876827804175,2.1196344055046037,7.49545124558957
2024-02-01,3.145314876691692,1.5014302239373627,4.124525500253492,0.8142815133959129,1.1649458401591555,-0.4041422761657124,1.1024309937391152,3.5536706855597737,0.8486461058650198,5.605886907536259
2024-03-01,3.100994264106635,1.459377531684049,3.3883441021352176,0.8142815133959129,1.2085244871659349,-0.18418860377568874,0.9246463139230594,3.662134915523728,1.0834724256311148,5.395748665951572
2024-04-01,2.6033972984118345,1.080003290393967,2.5552754131368545,0.69604412407753,1.7451972500138941,-0.20220747536511335,1.1150742958185478,3.297297568036484,0.6154890242028261,4.680238857962659
2024-05-01,2.5163274130643383,0.9953755035339372,2.29881257574024,0.7256034714071259,1.6197422975245095,-0.33235332778445453,0.6958992004372749,3.4507668046436315,0.5648608974208921,4.391624357190773
2024-06-01,1.7838303592445974,0.7426817413571984,1.80045738712256,0.7256034714071259,1.9473740203259877,-0.13844389521677192,0.5434011247800851,3.088862239850427,1.8986875923968416,4.302998083896205
2024-07-01,2.572398793817063,0.5231684805972004,2.0382835966231556,0.9029595553847,2.0403395779069373,0.023071326949399902,1.240777942487285,2.7570548040911196,1.9559177101445768,4.670781347641739
2024-08-01,2.204853420869383,0.7847344336105121,2.0382835966231556,1.4449922130171333,2.526569424013731,-0.4588556474264573,0.670612596278409,1.972414017537722,2.5146163346862043,4.668717578868792
2024-09-01,2.46838019588888,0.9108925103704532,2.5296805199429144,1.144416536871321,3.57985133093488,-0.6867531418636289,0.6832558983578418,2.8158080751837047,0.5567824442613026,4.883844101000507
2024-10-01,2.9675347430571164,1.8373293596104696,2.35029432738735,0.6664847767479344,2.340638308851831,-0.430104969802285,1.1786800315677097,3.5536706855597737,1.0237797305924385,5.417140476199798
2024-11-01,3.0307553332639343,2.9082790909007405,2.5523832895594034,0.5778067347591473,1.6958103394397233,-0.4444803086143711,2.028554924932099,3.3478629237274884,1.607507053799873,6.122782594762267
2024-12-01,2.676852310413518,1.8386069792775859,2.2403725587952086,0.7305856742569813,1.4521669344548407,-0.5566072894442877,3.7680825915023592,2.3895898902501047,2.1635503251404464,5.740563804379035
