,indice_Termini_Diretti,indice_Alimentari,indice_Energia,indice_Abitazione,indice_Trasporti,indice_Politiche_Economiche,indice_Aspettative_Consumatori,indice_Sanita,indice_Ricreazione,indice_globale
2005-02-01,1.0442807607988411,-3.1682261658294975,-1.5498199793118883,-2.7498889300696994,-0.9965876693201964,-2.059857567304575,-1.5014090077446383,-2.0648069539353924,-1.431314783316983,-4.88036758317148
2005-03-01,0.8702736039120267,-2.5021075037561777,-1.2679781741963354,-2.638975899057111,-1.1405060443473,-1.4977225477601772,-1.9590280479243156,-2.412141855476428,-2.113650774884193,-5.016758411685821
2005-04-01,-0.5047172262223377,-2.803001398014466,-1.8873267552578963,-3.0972190664608177,-2.2846023937761943,-1.7611921195422835,-1.893653899327219,-2.2712893853279668,-2.77919497837141,-6.43126236954058
2005-05-01,0.9242399927054074,-2.930002420397927,-1.6152136950963378,-3.5840433007194368,-1.9703062448511302,0.010361286445409932,-2.0026108136557137,-2.541523079436413,-2.7905165138669545,-6.098060158240639
2005-06-01,1.3345978872992112,-3.1882120116542763,-1.7723846467538789,-2.5412163226696256,-1.4458971216852343,-1.127763194898892,-1.3595558705894628,-2.161653137858189,-2.858826757166865,-5.374204700852379
2005-07-01,0.4141859769527967,-2.937365626754424,-1.577803242718715,-2.5132037952158903,-1.656010095926066,-2.0586224154530965,-2.1333591108499075,-1.8652794354860445,-1.0857406774766512,-5.109797097853564
2005-08-01,-1.473031940113127,-2.9020445301089826,-1.6553348988451093,-2.485759807163331,-1.8287335660631028,-1.909289691571951,-2.3294815566411975,-2.074959382765364,-2.847314706507998,-6.348762162488895
2005-09-01,-0.23756651032748421,-3.185056351787206,-1.3853294780883032,-1.3504908180187116,-1.1237240281252974,-1.5668791478690693,-1.2288075733952692,-2.731458050225525,-2.147805896534148,-5.077222289972544
2005-10-01,-0.19311152047513755,-2.9758423832669365,-1.9548281104470975,-2.3207953689220804,-1.576313168164362,-0.7183030054817079,-2.067984962252811,-2.6823755495848745,-2.1534666642819205,-5.884954768717037
2005-11-01,2.1316334133132355,-2.9342099668873542,-2.0697702189511147,-2.751026008872052,-2.4099921277089287,-0.8965868225195736,-1.3767075497736738,-2.6479618110194454,-1.3599641417319743,-5.291467724288301
2005-12-01,-0.01936283831134832,-2.889421890640701,-1.6152136950963378,-2.891088646140729,-2.120622314853061,-1.8061723673343517,-2.0026108136557137,-2.754400542602478,-1.6130799420319715,-5.967480831154107
2006-01-01,0.04348197444300102,-3.174537485563638,-1.279711120209069,-2.7361669360434195,-1.125095410553731,-1.9291914339085723,-1.04983680678819,-0.9012128679190279,-2.1479964116974712,-4.669369996874552
2006-02-01,-0.5384637861680556,-2.301827678625785,-1.4902412856551275,-2.7230134814183167,-2.0850926991596133,-1.4977225477601772,-1.5417592053362892,-2.412141855476428,-2.8703388078257315,-5.831585946711231
2006-03-01,1.4440738579628394,-3.013267253157092,-1.5477123399071362,-3.1675346547957446,-1.553246720505513,-0.5003138123513634,-1.9808194307900147,-2.5300518332479367,-2.1193115426319653,-5.500810089399373
2006-04-01,-0.4851146548428644,-2.940521286621495,-1.6272481970922696,-3.084065611835715,-2.0586359984419413,-0.4227751244289047,-2.176941876581305,-2.633293048944224,-2.8644875249146367,-6.4632138681773865
2006-05-01,0.8429647638708748,-2.931054307020284,-1.4428005323403117,-2.597241377577096,-2.0304326728519024,-0.5321372314899693,-2.0244021965214127,-2.3401168624588244,-1.982837549299421,-5.437649540001832
2006-06-01,-0.8354582929061575,-3.0153710264018057,-1.6152136950963378,-2.6109633716033755,-2.3435279808903626,-0.7982442391218705,-1.9808194307900147,-0.7833942787229327,-1.8754791201196643,-5.41063387992407
2006-07-01,-0.5570998287606711,-2.905200189976053,-1.945099365493103,-2.5137723346170664,-2.1590993963054794,-1.5448401005423467,-1.9340040969188699,-1.1034271308511068,-1.02290068676119,-5.22389172373373
2006-08-01,-0.6850062155044825,-3.19662710463313,-1.760246706411934,-2.5697973895245374,-2.033709662372745,-0.7604109272918904,-1.5815984339084717,-2.359861838949032,-2.8416539387602255,-6.200129941473501
2006-09-01,-0.8453687021690565,-2.13698276163678,-1.7325649989883056,-1.3647813514461673,-0.41051939959148664,-0.8592536415492871,-1.7332419474460916,-2.4580268402303336,-2.5175635038015978,-4.81510539996507
2006-10-01,-0.8556781217538203,-2.9342099668873542,-1.8475071074923228,0.01920662347865303,-1.548598348556237,-1.228978104278481,-1.3984989326393726,-0.8711016137082257,-1.3116325780644322,-3.996851382014482
2006-11-01,-0.8872236379763014,-2.936313740132068,-1.5098968932003018,-2.793329069753243,-2.233548880751197,-0.664940669876073,-1.8204074789088873,-1.2424922910467409,-2.24161411734719,-5.615078510458973
2006-12-01,-1.3480843901595816,-2.9394693999991377,-1.972479516933533,-3.336178358919333,-2.4740545927542867,-0.8563813155674014,-2.155150493715606,-2.3903614042486394,-1.8831780455752845,-6.650077666019455
2007-01-01,-0.08867024663656838,-2.8799549110394906,-1.5875319876727094,-1.3499222786175353,-1.435183276676187,-0.9980669726267651,-1.4717453530577045,-1.1832002888948363,-1.6245919926908385,-4.345951129485775
2007-02-01,-0.24185598644976164,-2.641411463881119,-1.6152136950963378,-1.3224782905649763,-1.835949290781715,-1.1253606491811883,-1.5635505882019882,-0.7000465007735487,-2.4549140282494597,-4.538958067032223
2007-03-01,0.09857724235063252,-1.5251797438436472,-2.0299505711855415,-2.6532664324845667,-2.2034856667508107,-0.9442045061614368,-0.49822161818959576,-1.0527057815143246,-2.24161411734719,-4.454620821704163
2007-04-01,-1.6045266761478065,-2.7769341464857016,-1.5199271941374948,-1.6835304209823745,-2.088699212442328,-1.5876830433443136,-1.7814644168589773,-0.874242056913689,-1.2497508060301747,-4.887058022697671
2007-05-01,-1.513983171184869,-2.983205589623434,-1.8177177606639425,-1.1829841926974762,-1.6716396880967102,-0.7180681153496169,-1.6335644404805727,-1.105850916677493,-0.7150248515279977,-4.559961008448221
2007-06-01,-0.5029308620631969,-3.065418535760242,-1.972479516933533,-0.43496515032759525,-1.641576474096324,-0.9973319516349806,-0.3699128472463452,-2.071045209499542,-1.5853532916476691,-4.420333388967296
2007-07-01,-1.3919998340912236,-2.402415650108815,-1.8277480616011352,-1.02919956140252,-1.8622927279614068,-1.3747034811859564,-1.890421331187472,-1.6608241638784065,-1.0904432265432193,-4.785460208130603
2007-08-01,-1.2932074176679196,-1.157638068299368,-1.7702770073491265,-2.485759807163331,-1.8423442876033578,-0.7283526180211936,-0.3813924320398663,-0.9669342177385543,-0.9851229550713108,-3.865679099877941
2007-09-01,-0.5615298404817882,-0.6751659052485259,-1.5098968932003018,-1.2109967201512113,-1.1051928609975528,-0.8403521609320529,-0.6003386514060575,-1.6442340724281677,-1.9401667533796507,-3.3567777040794464
2007-10-01,-1.1622242550096566,-1.2736678578453282,-1.5773982483895035,-1.351059357419888,-1.2352309668795634,-0.5463199450566598,-1.594621378430663,-1.6671765648051204,-1.9173331672252396,-4.173291989745811
2007-11-01,-1.1504995573129735,-0.713749229003305,-1.3949547846962846,-1.1035865433349055,-2.2589637228023074,-0.6302449247555815,-0.49602144075905075,-1.0459759439686551,-1.6300622452752875,-3.4399273974381224
2007-12-01,-1.5964183002862793,-1.9091017275661295,-1.3274534295070832,-1.201346119722391,-2.039395022442881,-0.9523517038429122,-0.7126950927705551,-1.7235192158550339,-1.4792653166578797,-4.2907910224992225
2008-01-01,0.5855651555198659,-1.5156492719868215,-1.0574480087502767,-0.5178656538864485,-1.5554361326777317,-0.5751295292603823,1.3340391480870928,-0.6979622683073302,-1.8777077929908352,-2.1078350074537546
2008-02-01,0.06830646864123095,-1.6903142122023824,-0.5959056103021583,-0.9766773606913319,-1.8608756268509117,-0.9951946466448792,-0.0040990422109516075,-2.039828986820858,-1.2469449448044456,-3.187426153941077
2008-03-01,-1.3921403696900634,-1.360583792072149,-1.1105748031678446,-0.9492333726387729,-1.3319288692403453,-0.88319510373402,1.4018954753432336,-1.1017882821549752,-0.7037033160324536,-2.40544519017108
2008-04-01,-0.5958469675008377,-1.1400024721023814,-1.1680458574198531,-0.4624091383801541,-1.2417392272391867,-0.0693450570626617,-0.34348176069915826,-1.2915747916873916,-0.9511583485846785,-2.607531005103383
2008-05-01,-0.48674513149276977,-1.8216293483175374,-1.0975692124990486,-1.6692398875549184,-1.931605334475935,-0.6704504317077538,-0.14615996530241,-1.2268099490790512,-0.9568191163324505,-3.439083261704403
2008-06-01,0.1802266058407253,-1.2699557529564867,-1.020037556372654,-0.8228927293963759,-1.7940819562704737,-0.8142733937572187,0.677148573424506,-1.666162984912652,-1.3095944203565841,-2.7146011665766725
2008-07-01,-1.0589397845599817,-2.4278833816291563,-0.9281313394746257,-0.9863279611201525,-1.82414517027086,-1.5855457383542126,-0.7080553890890671,-0.9858567064397658,-0.3945570266092943,-3.4633663559972305
2008-08-01,-1.3487296201720593,-2.079945506816154,-1.387333679147042,-1.644861035066808,-1.6251239816361929,-1.6436828147997433,-1.3214466774683837,-1.450088005859842,-1.019468591884589,-4.324191092931366
2008-09-01,-0.5990642790141291,-1.6917524843486291,-0.8362251225765973,-0.9349428392113172,-0.6282881876975983,-1.3036444662190538,0.9787875794682611,-1.4116116327718953,-1.8605349745841964,-2.6604834401723854
2008-10-01,-0.9092267341051216,-1.3118346457191474,-0.9625665021206453,-0.6024717756488308,-1.2322835011205924,-0.8169108296070137,-0.07622959247195331,-1.1537695924866516,-1.4315106316127344,-2.7878935937456197
2008-11-01,-1.173518921231848,-1.183039818729666,-1.0885791368469682,-1.8653275797310658,-1.667761101175783,-1.0346651326052672,0.38126514121956917,-1.716259065445771,-1.1668827806538706,-3.439277725711657
2008-12-01,-1.2438425973471225,-1.4889897447033122,-1.16507056768825,-1.873601187695326,-1.8903372434512127,-0.4099185410687683,-1.9029333066901948,-2.0124843065612197,-1.2318102841056549,-4.528395641475324
2009-01-01,-0.8271783602931638,-2.3283448079340543,-0.9335158245941791,-0.5041436598601691,-1.4239783996518511,-0.7345974008446589,-1.1311632849640396,-1.1045939195882593,-0.6867210127891374,-3.2818649960698205
2009-02-01,-1.0044028286932694,-2.298176577158129,-1.0861699414590178,-0.5047121992613453,-1.9312758107140633,-0.9336851133577689,-0.9431208969302672,-1.0566752437791007,-0.9283247624302674,-3.560541628594734
2009-03-01,-1.5275099022829242,-1.5721146683216654,-1.0206727873285548,-0.36464956199266874,-1.9789390706802377,-0.6595802630128383,-0.8823864520146584,-1.0412345353258483,-0.9339855301780394,-3.2885308402613145
2009-04-01,-1.0814196025581517,-1.9675008376478056,-1.3705499229874578,-0.6824379644125778,-1.3554838228811081,-0.8003815441119717,-1.1999777876371662,-1.6671765648051204,-1.280909551291078,-3.8532420609754037
2009-05-01,-1.0696949048614686,-2.218313880649113,-1.5199271941374948,-1.7712016783092053,-1.0727812526049059,-0.8030189799617664,-1.501616793680921,-1.4510084134945687,-0.6921912653735867,-4.108834597067797
2009-06-01,-0.97593408838524,-2.4792292539930276,-1.4524258389482931,-1.0709340828825347,-1.4925186951046556,-0.34834365262042294,-1.2607122325527749,-1.4313566092621028,-0.9966350057301777,-4.049004501832544
2009-07-01,-1.3546059311577228,-1.970656497514876,-1.5874285493266964,-0.3372055739401098,-1.3828691187273618,-1.1645962450094849,-1.3914605297469687,-0.4588877241962853,-1.0079565412257219,-3.4140441966084376
2009-08-01,-2.11252018377602,-1.6253178375471724,-1.3805802239246507,-1.585770844594889,-1.2883606285387987,-1.4251934908097055,-2.225164345994191,-1.5533292215561292,-0.9794621873235387,-4.493072278762538
2009-09-01,-1.5035021948486387,-1.843548907889148,-1.495522332428668,-0.5052807386625219,-0.9256316067390211,-1.1114687995359411,-0.6335261396171493,-1.3227910143660755,-1.4369808841971836,-3.4988526763760714
2009-10-01,-1.270755523944393,-1.6749154691261043,-1.644899603578705,-0.6733559033849337,-1.3727543450850246,-0.6778626083974446,-1.6930995357907235,-1.1795682637078537,-1.6413837807708316,-3.9632232668671277
2009-11-01,-1.5237220236963012,-1.9350254322307407,-1.1977317659022202,-1.8461571996427673,-1.4621259573423977,-0.7843523894766232,-1.221769170502865,-1.5689183912660774,-0.5609916763297401,-4.047868024454626
2009-12-01,-2.3985880134611683,-1.3701573389156267,-1.1977317659022202,-2.678213824373854,-1.9993276001849545,-0.5582159986648033,-1.2653519362342631,-1.9978155444859982,-0.57459123972493,-4.674011680658387
2010-01-01,-1.1721036431199288,-1.4439551920735807,-0.8304356431278321,-1.2890173770492217,-0.9411070872353251,-0.6039312674486563,-0.8170123034175617,-1.299755349731381,-0.19747171543245967,-2.873104401824765
2010-02-01,-1.5192609908225574,-1.9766578486103235,-1.0383241938149903,-0.6030403150500072,-1.2516834593396946,-0.38544194345861826,-1.0131347492088518,-1.5656277031215904,-0.41058111117140655,-3.355274384998161
2010-03-01,-1.4047097784253344,-1.246205409156969,-1.1977317659022202,-0.5052807386625219,-1.1739811077308526,-1.0262830447917004,-0.5292089289701428,-1.59186088364303,-1.1268763760928204,-3.163252663519664
2010-04-01,-1.3343861023100598,-1.716547885505687,-1.082789657398203,-0.4772682112087863,-1.6284542585379829,-0.5582159986648033,-0.5292089289701428,-0.9407010372171146,-0.9509678334213556,-3.08602612925898
2010-05-01,-1.5489734524910397,-1.5378454582985803,-1.4380512781766595,-1.0934982242742508,-0.9221356588411035,0.20514403838280593,-1.1610347255872564,-1.3227910143660755,-0.9794621873235387,-3.4863808154886398
2010-06-01,-1.3695479403676973,-2.1066746217200434,-1.495522332428668,-0.36521810139384514,-1.6038574462306578,-0.05281577156761971,-1.6930995357907235,-1.2390513579632303,-0.9794621873235387,-3.842065269856489
2010-07-01,-1.6611520644135593,-1.9463497086935868,-1.5730539885550625,-0.2817490584338156,-1.439547843545653,-0.7546662753281187,-0.8296485854084397,-0.8872571958582269,-0.9964444905668549,-3.4293892878526266
2010-08-01,-1.8492442644393479,-1.6394878052383957,-1.2488543592610493,-0.8520423356524641,-1.1131182224676714,-1.3187037097305268,-0.9465612510062972,-1.7891491770991468,-0.9566286011691276,-3.7342208936621257
2010-09-01,-1.3560212092696422,-1.635526735132047,-1.455702684663095,-0.42124315630131576,-0.07845266315880511,-0.7788426276449425,-0.06707449159713223,-1.054398135527082,-1.1070391663274612,-2.617923190696031
2010-10-01,-0.9286607973414668,-1.3722611121603403,-1.5529933866806767,-2.0095924313665434,-0.7847712628556845,-0.4037577580525138,-0.3972612821704911,-1.3122401758123257,-0.8539233660274643,-3.329737899152519
2010-11-01,-1.4752050112920754,-0.9081664632901483,-1.4036161155306397,-0.5893183210237277,-1.676117518504157,0.02373818066764963,-0.04528310873143326,-1.3007689296238492,-0.8197682443775092,-2.8715077952644235
2010-12-01,-1.1785815423315502,-1.0331702796711626,-1.3307302752218846,-1.9021822545502378,-1.8264335885060878,-0.30475489019614393,-0.6771089053485472,-1.5586109699090929,-0.03458585753378767,-3.400918410370556
2011-01-01,-1.130108171713844,-0.9860319537967179,-0.9079672992542267,-0.43496515032759525,-0.46058416921106,-0.4102187863620946,-0.3984606317759492,-0.9961214969499737,0.1553035885916738,-1.8609984157360264
2011-02-01,-1.0814196025581517,-1.0308200300433707,-0.8504962450022181,-0.42124315630131576,-1.185650368379384,-0.3391503900233093,-0.38130895259173825,-0.9322770619763598,-1.1212156083450484,-2.466038586991302
2011-03-01,-1.3695479403676973,-0.9873303168021531,-0.8605265459394109,-0.39323062884758037,-0.8741428751130579,-0.5466201903499861,-0.4031003354574372,-1.0501870397478685,-0.609704580056089,-2.3107639934508755
2011-04-01,-1.7339480815165922,-1.1600313929138122,-0.9179976001914196,-0.39323062884758037,-0.6391035648030298,-0.4906204188945564,-0.6771089053485472,-1.0700822611770997,-0.8939791256169893,-2.598857623192809
2011-05-01,-1.4501810360677356,-1.381418123122858,-0.9179976001914196,-0.28118051903263913,-0.849546062805733,-0.4401304092708073,0.3824644908250272,-0.7623857738731746,-0.39074390140604737,-2.018388299142969
2011-06-01,-1.395715896439435,-1.3793143498781444,-0.933412386248166,0.578888633152183,-0.7894196348049606,0.3232296277768019,-0.5510003118358416,-1.1148034210995132,-0.9794621873235387,-2.274565619796882
2011-07-01,-1.2877580412787646,-1.507473826126229,-1.2258184676550603,-0.11310535431022725,-0.4945834202560317,1.086559897599994,-0.5727916947015406,-0.617171963006476,-0.36224954750386423,-2.1020549884822772
2011-08-01,-1.3612990289073303,-0.909218349912505,-1.1683474134030516,-0.19714293667143323,-0.3454149037597575,2.5205682732296526,-0.6989002882142461,-0.7350819407779847,-0.9281342472669445,-1.9937688403018006
2011-09-01,-1.3208593712120047,-0.9081664632901483,-1.2157881667178674,-0.28118051903263913,0.6392390011906739,2.8767553641897194,-0.14504409514508004,-0.67046555942634,-0.8482625982796923,-1.434709671783727
2011-10-01,-1.3208593712120047,-0.8665340469105657,-1.026591247802257,-0.4772682112087863,-0.604721502615239,1.6643248840180993,-0.6771089053485472,-1.0429268893386054,-0.8197682443775092,-2.240401354471339
2011-11-01,-1.0246226575409323,-0.5158724615754637,-0.6235873177257866,-1.2049797946880159,-1.0735177098673145,9.596631187820105,-0.4374036938258591,-0.9167431812653657,-0.17991253356674644,-1.343780289510042
2011-12-01,-0.9709024884381644,-0.04577646160982423,-0.01667823298936935,-1.2752953830229423,-0.9169987809099137,5.099162559261764,0.6175299986662273,-0.9481096488830733,0.6224426716836142,-0.6124305022219818
2012-01-01,-0.8906684030599911,-0.6416816881957565,-0.11396893500695125,-1.0088921025118684,-0.24615234678282372,3.1432693809253998,-0.3330864831788525,-0.5412345804053788,-0.09215144396055112,-1.0788310410606845
2012-02-01,-0.9826271861348478,-0.5667253811731787,-0.36391375388937164,-0.3509275679663893,-1.1571749691511317,2.3600061842825246,-0.5899433738857515,-0.6182426155802263,-0.2996000719517259,-1.497284760370409
2012-03-01,-0.5922306456656815,-0.22423241243385247,-0.12399923594414416,-0.2525994521777275,-0.4565948447855269,2.0093139124930355,0.1726307199255559,-0.44297640686633577,-0.2597841825539987,-0.5861505326859063
2012-04-01,-1.108332529155422,-0.40324480827965214,-0.5563875185197835,-0.8974105320981037,-0.5243171104945463,1.9952207600227763,-0.6989002882142461,-0.7853282662501273,-0.0293114532450899,-1.5496476736078006
2012-05-01,-1.1016394314058144,-0.7454278083802853,-0.5861768653481638,0.8039495198983634,-0.5012506628356971,2.464188542029652,-0.6117347567514505,-0.6475230670493873,-0.328094425853909,-1.0884282184906218
2012-06-01,-0.9826271861348478,-0.3563529587882859,-0.4712347568441465,0.5417940446708036,-0.7420858986006581,2.667885280494464,-0.5899433738857515,-0.6360518208609109,-0.609704580056089,-1.0902604061038799
2012-07-01,-0.7949527625511384,-0.5738421111465978,-0.49891646426777475,-0.46350062626579436,-0.26735890603132567,2.6733652751017276,0.33888172509362935,-0.37409185705419556,-0.3394159613494531,-0.8301948070018309
2012-08-01,-1.3530501174469636,-0.32127833852592225,-0.6917952232273982,-0.6595883184419417,-0.1701724976886301,2.032253695699737,0.14739898298382703,-0.6745281939488578,-0.28808802129285893,-1.1883961980120519
2012-09-01,-1.1232745383653966,0.1105873813102834,-0.49891646426777475,-0.855676010618089,1.4060135526501973,1.676792244359572,0.23456451444662274,-0.6517341628286006,-0.20821637230560663,-0.3676880683824072
2012-10-01,-1.0814196025581517,-0.18575565592134025,-0.7585900281041897,-0.33118864847691404,-0.35476006449355535,1.0731739995268406,-0.5681519910200526,-0.20410739669326874,-0.16840048290787943,-1.1196483871523708
2012-11-01,-1.2220669547887009,0.022266516835760804,-0.6612993260866078,-1.0654856968205155,-1.0076769288929859,1.092105247368492,0.08082548478127229,-0.628791670451648,0.5650676004201737,-1.2256049011609442
2012-12-01,-1.495253283388272,0.2697839908291861,-0.9510637927346015,-1.1918263400629128,-1.2571739833904743,1.8455166149746687,0.7284366520808828,-1.2172726904177695,0.32684659062716975,-1.4817008739847883
2013-01-01,-0.72824540827102,-0.09947507243591647,-0.2859771034337656,-0.9391450535781184,-0.010783512710924032,1.5170291054000962,-0.31593480399464147,-0.3470867301547251,-0.29393930420395387,-0.8829532480310044
2013-02-01,-1.0380088530401475,0.36665985742337437,-0.5857718710189521,-0.23342907208942867,-0.8440796611126717,1.422159338570931,-0.5074175461044438,-0.37516250962794584,-0.24261136414735962,-0.9945703542199967
2013-03-01,-1.2422867836363636,0.18771095383318942,-0.48848116900137023,-0.8693980046443683,-1.1377150347749962,0.6277385985856299,-0.6989002882142461,-0.311318074654332,-0.16844983793635446,-1.4701208621753563
2013-04-01,-0.8032016740115052,0.5395008426758451,-0.6512690251494149,-0.7710698888557065,-0.922465182602975,0.4017402274528749,-0.38130895259173825,-0.4879392003031865,-0.04648427165172891,-1.1195632225491015
2013-05-01,-0.8032016740115052,0.19100652284107125,-0.5857718710189521,-0.05708029940275661,-0.44112423483492474,0.46067768005142556,-0.6117347567514505,-0.1173204693427021,0.20663152864826806,-0.6669122050312806
2013-06-01,-0.8482739213320414,0.1889027495963577,-0.8835624375453999,0.05496981041218465,-0.3442673502541008,0.44686056693929627,-1.3089347019656608,-0.3031375166103425,-0.30526083969949797,-1.1940433973105269
2013-07-01,-1.1786562052706966,-0.03044369962358939,-0.796302036465011,-0.46350062626579436,-0.9382053401584157,0.3123802224553906,-0.8685916474583495,-0.2603929750619002,-0.569698175495039,-1.6474042237219517
2013-08-01,-1.8013006658091881,-0.07032538638380356,-0.8638033916542125,-0.5898412695081915,0.0031525698484919148,-0.09938680692275066,-0.5280095793646846,-0.7622355289341508,-0.2367600812362647,-1.57818666699023
2013-09-01,-1.1935982144806712,0.309699019487945,-0.796302036465011,-0.09938336028394781,1.4349292131449267,0.3808765381056161,-0.4626354307675879,-0.3635410185004457,-0.18538278615119552,-0.35270098372241304
2013-10-01,-0.908687188184417,0.45402566942969963,-0.7187703803386165,-0.22515546412516857,0.0008616255798889799,0.44548390613482064,-0.44668310118883503,-0.302894099413577,0.10754890354652867,-0.5976924721784597
2013-11-01,-0.7328779978962305,1.0088882665563659,-0.6512690251494149,-0.23887745815144806,-0.2688892706798014,-0.10686815885633857,-0.162195774329291,-0.09437797696574943,0.929545779998658,0.005108539812997348
2013-12-01,-1.062861271513021,1.168933361301199,-0.6214796783210346,-1.0654856968205155,-0.9931948902279985,0.1939345938960542,-0.1886268608764779,-0.675598846522608,0.7224341604380824,-0.8167296232800053
2014-01-01,-0.0030924689610129946,0.8801365145535361,-0.12118504622698215,-0.07080229342903607,0.031083821800317334,0.26726544425819004,-0.3766692489102503,0.20605835992891283,0.6105442575656729,0.47791789932299816
2014-02-01,-0.26738465608773976,0.32116320509160257,-0.3534784586229671,-0.09881482088277144,0.1762630138710585,0.15049116050743466,-0.5899433738857515,0.14870212898653104,0.4600843373788643,-0.018918243702715425
2014-03-01,-0.7498805152306022,1.1714235200698024,-0.42097981381216865,-0.0010552444952859877,-0.12403960237093176,0.23831435110147012,0.014168507130589335,-0.1173204693427021,0.06749314395700358,0.08443847195573372
2014-04-01,-0.9325233388672359,1.2162115963164553,-0.4864769679426314,0.0329742084216451,-0.6096993983263866,0.19906011062719794,-0.1508831484320261,0.012060754617282985,0.20996491346791915,-0.08128715396322274
2014-05-01,-0.8486729316539063,1.1328401963150234,-0.6512690251494149,0.0692603438396405,-0.5452541221382097,0.4287944670408055,-0.4856261632387449,0.527501417991005,0.37460127567231494,0.043223993629551635
2014-06-01,-0.7999843624982138,0.6229055845758217,-0.7187703803386165,0.25105750258833187,-0.460201358068241,0.2776246834628847,-0.7596347331298549,0.07261450144640999,-0.5013879321951286,-0.6574414234678984
2014-07-01,-0.9256897055187885,0.5231205344976414,-0.796302036465011,0.43285466133702327,-0.0022563817209112994,-0.07688179941450787,-0.3583182201205813,0.22813573367009296,0.655443726356614,0.0009113116444200875
2014-08-01,-1.4576909205812876,0.6950162003700221,-0.5640086240690259,-0.36517251047713256,0.673339956451839,0.3618499084551325,-0.3754698993047922,-0.1966987850273101,-0.13429471628639927,-0.40856543938524587
2014-09-01,-0.6908825264901459,1.124531670578436,-0.5640086240690259,0.9007484291695509,2.3392271428099107,0.24220329872249124,-0.31473545438918343,0.33771669214091676,0.6988822257942653,1.4571451669179416
2014-10-01,-0.908687188184417,1.6843437321781927,-0.6214796783210346,0.7886983193546097,0.4190112533075049,0.05466086392627684,-0.6723762750594858,0.45562666991242545,0.3632797401767708,0.7225216089473983
2014-11-01,-0.8599986190287245,1.8853126672174894,-0.2652540817689519,0.6766482095396684,-0.41734545227138503,0.3290659595645338,-0.3365268372548823,0.344054651233125,0.9834887563854973,0.9194580714143045
2014-12-01,-0.9289070170320798,2.2722504016662306,-0.2268034041062165,-0.1774040171819581,-0.9151388924995666,0.7063721339542745,0.1130121451672771,-0.311318074654332,1.2939302729204596,0.6254979970653657
2015-01-01,-0.4550590796714489,2.026943268159785,0.033171715713396846,0.873304441116992,-0.23915558044128674,3.5989497586779584,-0.06556498228837264,0.5619151565564341,0.6903665515244501,1.649288140206673
