,indice_Termini_Diretti,indice_Alimentari,indice_Energia,indice_Abitazione,indice_Trasporti,indice_Politiche_Economiche,indice_Aspettative_Consumatori,indice_Sanita,indice_Ricreazione,indice_globale
2004-12-01,1.9680965692364158,-3.196019612332285,-1.1705263263932424,-3.14784118634884,-1.3860617839650156,-1.1828430254932363,-2.2199520162984294,-3.085341841849504,-1.4245061168616726,-5.4265471749839485
2005-01-01,2.121210089988937,-2.174627884381551,-1.472640338215577,-3.2092257537971167,-1.5634241807266032,-2.291713668352966,-1.4294637503949301,-2.1100019900318054,-2.754953021188952,-4.996898566231716
2005-02-01,1.707710000007506,-3.195527110056105,-1.680125126114858,-3.8108167041554317,-1.986045651738044,-1.1828430254932363,-1.2125864218055313,-2.039599037583906,-1.6668628767658007,-5.409690792827465
2005-03-01,0.2805171428252727,-2.5260714889527076,-0.7536299778218628,-3.3044465351088887,-1.0037994430636674,-0.9661373929291752,-2.2788335786357568,-2.3911615902468273,-2.349513721995115,-5.279213161983199
2005-04-01,-0.635034472070408,-2.8649855688519397,-1.494083555384703,-3.2160782008171065,-2.551895608480188,-0.8216669712198011,-1.6053135561484881,-2.153118171733632,-2.742273278346649,-6.205230901038251
2005-05-01,0.9264371267763961,-2.9481134564291613,-1.8876099140141394,-3.2160782008171065,-2.5701314937763353,-0.8939021820744881,-2.240007314147754,-2.504680724396553,-1.6220070019059638,-6.049081826447518
2005-06-01,1.0645556338970392,-3.2024221419226304,-1.5052089308050403,-3.4591976254286205,-1.6838479036498386,-0.749431760365114,1.3316541705010032,-2.216184357372368,-2.1864311827054066,-4.6706268391666015
2005-07-01,0.8259304568773207,-2.9109820331261735,-1.5163343062253776,-2.707853773330247,-1.423239330908643,0.20711050234715978,-2.2337503252681947,-1.4426562995986265,-1.4610377530899725,-4.794294046956051
2005-08-01,-0.926775507679368,-3.2063621601320733,-1.4177508331501314,-2.3186899638593075,-1.8552277674606341,-0.4966085223737095,-2.5277300265512848,-2.0159806502424145,-2.3639631495155244,-5.979123613336809
2005-09-01,-1.1371613812659074,-2.9901699024939523,-1.3780111142925235,-1.5608526234358344,-1.4071062754580408,-0.8939021820744881,-1.6165165167628148,-0.5599045967180114,-2.57060865389874,-4.733535054839173
2005-10-01,-0.020900516369050715,-3.20192963964645,-1.847062661484983,-3.0557643351764248,-1.2239438956791615,-1.1636204067588423,-2.0194070054855624,-2.5172939615243,-2.9219185356304838,-6.254183172436439
2005-11-01,0.46779090348859537,-3.20192963964645,-2.0728439510727457,-2.998088284608781,-1.8678533319840882,-0.5767016916664783,-2.2792616890393056,-2.634481479078607,-1.8037655496635157,-6.14768671344406
2005-12-01,-0.44753021959048866,-2.990662404770133,-1.6793175924433097,-2.8107906521245942,-1.708001562539707,-0.8577845766471446,-1.9005162490935525,-1.1729857047938677,-2.1715092261260547,-5.401248136913853
2006-01-01,0.4224479386505373,-3.1950346077799248,-1.4026712085776016,-3.1190031610650184,-1.3024322408234252,-1.2189606309205798,-1.0257783804137575,-0.8530278701711909,-1.5027722735022089,-4.54673878329078
2006-02-01,0.5167585700433798,-3.0307488417302024,-1.482958179964366,-3.6917560861395113,-1.7254415215600847,-0.7234450454351149,-1.8220074993104487,-1.8718621040582735,-2.3816898540126488,-5.725508566949138
2006-03-01,-0.04301349363519685,-3.031733846282563,-1.5409944005104559,-2.9422664924814543,-1.635545827095715,-0.7550167867439336,2.1585527399220066,-1.9764363844848332,-1.8372345914473798,-4.204483628821712
2006-04-01,0.17586869757080456,-3.2038996487511713,-1.9273496328717474,-2.462880090278416,-1.6721548964273942,0.09875768606512923,-2.7757702536597146,-2.6181998585462782,-2.2186073147229406,-6.159401886201329
2006-05-01,0.10469895106635568,-2.949098460981522,-1.494083555384703,-1.4743385475843693,-1.8085451575746945,-0.4844568634841447,-2.527301916147736,-1.303744982500335,-1.9333677115088663,-4.948140302689438
2006-06-01,-0.35488116939779096,-3.031733846282563,-1.309411015777476,-1.4743385475843693,-1.444058476474653,-1.4026085887098125,-2.6709492171477267,-1.595978974161836,-2.527045688805233,-5.329610378735119
2006-07-01,-0.2479774092521879,-2.4494838982202136,-1.8398915352168381,-2.6771614896061084,-0.9151570695127209,-1.049880027782852,-2.821709727834375,-2.1710078791799634,-1.4546978816688207,-5.38143599341379
2006-08-01,0.11707648504571064,-3.036658869044367,-1.9273496328717474,-0.6923024117618568,-1.6803060910039107,-1.2665856603469132,-2.632122952659724,-2.304477017266599,-2.3660764399892416,-5.528723554475539
2006-09-01,-0.8487499646832156,-2.9080270194690914,-1.847062661484983,-2.6089244751378415,-1.0366175532442514,-1.0691026465172462,-1.8235632414313516,-1.9790987365092094,-2.0168798487312145,-5.5234108510889985
2006-10-01,-0.8101225458977913,-1.9528047178138213,-1.847062661484983,-1.5535402242162881,-0.8607320831858498,-1.6723268133941667,-1.8712418431543527,-1.3398326311534456,-1.6562964243972147,-4.386468884430306
2006-11-01,-0.5285256907061697,-2.9520534746386042,-1.6731952851825067,-2.9962340261684646,-1.1496591026706697,-0.6480952039457306,-1.6147773892144737,-1.924977404593639,-2.0126532677837803,-5.432536034846441
2006-12-01,-0.9668214361400809,-2.9104895308499934,-1.7312315057285965,-2.7224223178328124,-1.2432823614097293,-0.8010131190015795,-2.6843194157139436,-2.2639267201288127,-1.012527927319694,-5.654243919874222
2007-01-01,0.19188659448974346,-2.565241804987608,-1.1127313911829457,-2.727985093153762,-1.9274470068122396,-1.556368202341096,-0.6607951860883635,-1.7042216379929773,-1.314673854323505,-4.484096698843157
2007-02-01,-1.2814671928787882,-2.611272711075438,-1.5348720932496525,-1.5320145981520126,-1.6893277907688617,-0.734165470840852,-1.6928580285940285,-1.0045034652926852,-2.0879970889037063,-4.784461140084545
2007-03-01,-0.7206627477194885,-2.5717132182051445,-1.7312315057285965,-1.4724842891440524,-1.3315301837624338,-1.3027032657742565,1.4077642800247459,-1.7194489934149326,-1.5685577062274323,-3.76605829195322
2007-04-01,-1.0654808407247913,-2.657269175349672,-1.684320660602844,-0.9661141200975092,-1.3183161158979706,-0.6703777533326397,-1.9648599190520144,-1.6968848711838143,-1.8287814295525109,-4.8088196842310165
2007-05-01,-1.112581968193696,-2.741347625665659,-1.9162242574514101,-1.2687638537169834,-1.0634260895112275,-0.5758599930910435,-1.706228227160245,-1.0008350818881036,-1.3825725775224458,-4.438081398881888
2007-06-01,-1.3095667769069568,-2.78291156945427,-1.9162242574514101,-0.9372760948136875,-0.8611729241304265,-0.837130724428923,-1.9693777803832326,-2.4883991038642237,-1.7431560018564456,-5.175279184451584
2007-07-01,-0.9292370756699638,-2.659731686730574,-1.8287661597965013,-1.4819386444770717,-0.9636948508323949,-1.0859976332101955,-2.2307882060578796,-1.3416539351163117,-1.555057582677742,-4.766481092445215
2007-08-01,-0.7599444090680509,-1.2845063103307632,-1.8398915352168381,-1.2369649614252411,-0.8308464023310228,-0.7394983335526295,-0.3692274477332742,-1.9339222583168045,-1.8152813060028208,-3.711092523869727
2007-09-01,-1.483315945548908,-0.5548308411373564,-1.6559828125483298,-0.9949521453813309,-0.9281689556680364,-1.3027032657742565,-1.8021969264372346,-1.3251529749767246,-1.566444415753715,-3.602660108229691
2007-10-01,-1.2102943648597413,-1.323783392559189,-1.273866831407854,-1.4706300307037359,-1.0070646187004741,-0.8255686004477509,-1.5731723909435937,-2.1845789139577474,-1.5643311252799978,-4.145987454481883
2007-11-01,-0.8558829818803921,-1.112145922130646,-1.4474139955947436,-0.3736112036784607,-1.2491546365839519,-1.0868393317856304,-1.6344045766602495,-1.2983245363656224,-1.2748649411184898,-3.3557859876474945
2007-12-01,-1.1690919967361533,-1.1942009802451483,-1.3202161790822269,-1.975893591182675,-0.9557115235817873,-0.981601146138297,-0.5456274097691469,-1.7365241536529796,-1.1223601898578612,-3.5913327958037664
2008-01-01,-0.32254132570985244,-1.44885172553062,-0.8931973048668153,-0.7990300721944886,-1.379486870928267,-1.6624480865638642,1.9498722127391124,-0.7007797428465451,-1.7651092873010048,-2.137484573815942
2008-02-01,-0.7634126680887905,-1.4943212457150783,-0.8808277943343796,-0.7106617379027066,-1.1966355661544392,-1.2344243841297016,0.12652622307152306,-1.3949124860934294,-1.8769960803097248,-3.0433905233681333
2008-03-01,-1.1508019450622993,-1.9698447379525659,-1.2510545831157998,-0.3196436699914505,-0.9098166442761255,-0.8286832310824482,1.1143887189508692,-0.9729462556082327,-1.0973329743083722,-2.499903573022678
2008-04-01,-0.9775648656707416,-1.49678375709598,-1.2167545338582761,-0.3196436699914505,-0.6527774644266138,-0.7702830762681956,-0.19159852698856117,-1.4507376470089632,-1.3596699881071679,-2.854311751813576
2008-05-01,-0.9613444847207167,-1.9615537581144857,-0.9376988065481644,-1.0391886297980821,-0.9462854603985411,-0.5789746237257408,-0.350966649934097,-1.0075116548477427,-1.3575566976334505,-3.1116407035310933
2008-06-01,-0.6061032042917308,-1.7993665339468117,-0.9154480557074899,-0.17545354357234164,-0.4664991831134088,-0.9124805659183073,0.8760990469285835,-1.4457112721351,-1.567737325520045,-2.4110616105507896
2008-07-01,-0.5907120731844794,-2.4406188572489667,-0.9154480557074899,-0.8544705358428554,-0.5067119935908999,-1.411897780631722,0.5318207192341422,-1.1505865658814445,-1.567737325520045,-2.942920302762886
2008-08-01,-1.0453435237365725,-2.089693105413581,-1.5915829994056439,-1.182997427738231,-0.5447861378753609,-0.7810035016739327,-2.214123137822419,-1.7707437153618082,-1.0169421915336243,-4.191669931885814
2008-09-01,-1.3025353255287548,-1.7060465410539796,-0.8231117859038765,-1.027498687545786,-0.3587226886840848,-0.9370360473644788,0.6513229714571388,-1.4201389603489243,-1.5456551168121544,-2.776417913689716
2008-10-01,-1.4158575295900548,-1.4533376291130062,-0.8685372105817373,-0.7953215553138553,-0.5833727475471849,-1.7876958895388442,0.4891054099570452,-1.7284895892240588,-1.5456551168121544,-2.9563433048001966
2008-11-01,-1.8018810722335439,-1.1535875991953026,-1.2326416921023544,-1.1815244977768744,-0.5794139210701805,-2.3878054257810675,0.4707719189449244,-1.2557560539090304,-0.9163948072582073,-2.8301045187336737
2008-12-01,-1.5684369997630645,-1.499826595663421,-1.2152691134103846,-0.9077127894412217,-0.8689317306517436,-2.423658590483283,-1.7398544297143619,-1.5940619281130097,-0.8579098855853484,-3.766263612400323
2009-01-01,-1.2040952448389106,-1.6204561420958563,-1.072067749328826,-0.4080120042832325,-1.5544361276307461,-3.4083328696864132,-1.341053691919284,-1.0051951403540478,-1.2854313934870758,-3.5861734931528026
2009-02-01,-1.4572823031231072,-2.40123501419939,-0.7764422261139171,-1.3688221302610613,-1.939510029198851,-1.8290335775631066,-1.1545076962147578,-1.0675696509314216,-1.2477357707557777,-4.120085819959067
2009-03-01,-1.4910619702085897,-1.2377004913248852,-1.3144140839370104,-0.5339250693191426,-1.6087962309878547,-1.634497714271096,-0.7673380294375555,-1.0801828880591688,-1.326200946323304,-3.356186085027896
2009-04-01,-1.5615171434315587,-2.574633790048631,-1.273866831407854,-0.5609088361626479,-1.1967138908638193,-1.4126847792249748,-2.1921453269973146,-1.5907393822391096,-1.8664296279411388,-4.651826764323106
2009-05-01,-1.8316398035541228,-2.0168795898759235,-1.5165755915611707,-1.9306327629559714,-1.1990368205922544,-1.3904022298380654,-2.3161654405515293,-1.3361642477488642,-1.0888798124135033,-4.671848216774292
2009-06-01,-1.401093164294491,-2.015436524860978,-1.3662031012114675,-0.11406897612406473,-1.1278559537549924,-1.023893312852853,-1.6645698448288213,-1.4543102883275845,-1.1694582784547471,-3.761415815436701
2009-07-01,-1.6517052732405237,-1.8493030164304889,-1.4353646971778944,0.7109924010058747,-1.3382632681821887,-1.1536869799463578,-2.09271569333478,-0.5588659419261857,-1.0106023201124728,-3.305807368943974
2009-08-01,-1.6237203657736485,-2.187445618792036,-1.5857371875275978,-0.48858197633478767,-0.9856538578399962,-0.8946891806677408,-0.8457360870061645,-1.4254154306675082,-0.6136161828135048,-3.582641282757804
2009-09-01,-2.0271847888698398,-1.975842590177089,-1.4934009177239842,-0.22756681881903526,-0.8934143610035703,-0.9062513046489128,-0.8246564940322065,-1.113443926743584,-1.505846203607139,-3.5846602900458775
2009-10-01,-1.7121285086997138,-1.554942335790546,-1.6437734080736874,-0.7320827294252618,-1.4874610706326135,-0.9646514594631654,-1.3031009689495159,-1.5844086468101517,-1.2706383601710554,-4.014460023088095
2009-11-01,-1.98648834696745,-1.5540451561485438,-1.1923357249089914,-1.4516276892318933,-1.7204361003378967,-0.9062513046489128,-1.3356702445579594,-1.2066610968673228,-0.4367169134442783,-3.769311962311085
2009-12-01,-2.058287940798184,-1.3770169484919512,-1.1923357249089914,-1.2354920314638846,-1.9222722518876212,-0.6810981787383769,0.35646972865581383,-1.8692848641599233,0.04294964470915647,-3.26400330985236
2010-01-01,-1.6233863653174883,-1.4552198133073693,-0.9848509370097102,-0.4331415126864208,-2.167466195942329,-1.3957897925320253,-0.2013490820747056,-1.321234496127422,-0.7544174944683325,-3.210504545987402
2010-02-01,-1.8218241081706124,-1.5110381473449874,-1.0308378591389509,-0.7050989625817566,-1.778508838136721,-0.7871780629611451,-0.56541330630945,-1.6953136626656693,-0.951929715173118,-3.547443337047489
2010-03-01,-1.8922823629081793,-1.1663989244293647,-1.3427082152586944,-0.587892603006153,-1.7697019704936987,-0.6810981787383769,-1.4467482699495067,-1.1213283927979814,-1.0282816002669273,-3.558261861661563
2010-04-01,-1.8358769816992946,-2.1113068540450706,-1.0762632838168118,-0.1410527429675699,-1.5080818141570795,-0.7172157841657204,-0.772460030977987,-1.1588705003807103,-1.3198610749021527,-3.528893657419468
2010-05-01,-1.6881645369977418,-1.5031518448727295,-1.4353646971778944,-0.11221471768374815,-1.4656109569209164,-0.5620249370506092,-1.072966122449658,-1.2520876705044488,-1.349103535738582,-3.4823418141552045
2010-06-01,-1.6051125059005513,-1.7656826265770869,-1.4934009177239842,-0.7912317099542618,-1.3427353513733922,-0.3368718111400733,-1.5903955709494977,-1.2760580179350172,-1.1652316975073127,-3.874346130697251
2010-07-01,-1.8008737335965372,-1.6004462977885998,-1.481351619307135,0.033829667175677466,-1.129728346595948,-0.619583393289427,-1.0731248315441853,-0.9400686582247326,-0.9750199878548919,-3.1696789581900573
2010-08-01,-1.4773461786506654,-1.5989687909600587,-0.9433797614840417,-0.4119035842953016,-0.8668773319787404,-0.5027830836609217,-1.5494020685096046,-1.3646965153599295,-0.7661322697346276,-3.185216826931632
2010-09-01,-1.9132489297391717,-1.5130081564497089,-1.4528536651948278,-0.16989076825139168,-0.7371209578981935,-0.5143452076420936,-0.8313415933153149,-1.2511291474800357,-0.9864068209308651,-3.129794483011293
2010-10-01,-1.4656520120798784,-1.2513745543873536,-1.551437138270074,-0.6744066788576183,-1.0645286482288125,-0.02230822747000142,-0.4817044945924601,-1.3490750886771246,-0.9100549358370558,-3.0800087117975465
2010-11-01,-1.238397030402508,-0.99866564244638,-1.470226243886798,-0.31408089467050043,-1.5289487497168344,0.1465910776303952,-0.8117144058695388,-1.2003303614383651,-0.8808124750006263,-2.941595760695334
2010-12-01,-0.9323265481662559,-0.5675732827442269,-1.3367812241026482,-0.8463282219929449,-1.5965124336686674,-0.12875408791792628,-0.38573579531547053,-1.4978198159158838,-0.04267578298690893,-2.5524720903393296
2011-01-01,-1.4883823735368533,-0.8691710550426979,-0.8973928393548011,-0.2005830519755301,-1.6301644478987132,-0.631636574556036,-0.43470809347212674,-1.051633867929774,-0.17649319011919967,-2.35523988430183
2011-02-01,-1.5572799652863871,-1.0387520794064498,-0.8393566188087113,-0.2294210772593519,-1.2839136520948184,-0.40373327724109104,-0.39762095653246493,-0.9789144009881797,-1.0303948907406444,-2.5366514511128164
2011-03-01,-1.7767920038186735,-1.1238155342747973,-0.8504819942290486,-0.11221471768374815,-1.338198385212426,-0.7734696049758596,-0.34542449347824544,-1.0961019185424867,-0.96139094104187,-2.648243287288921
2011-04-01,-1.7950789739779298,-1.3869266431656937,-0.7581457244254352,-0.11221471768374815,-0.9979496305222793,-0.6400840679025108,-0.5766162669237765,-1.1326855031008023,-1.0775043149980243,-2.7388582392890197
2011-05-01,-1.970486642305428,-1.386346315979155,-0.7581457244254352,-0.9902192846907448,-0.8655181958519838,-0.2752442455762648,0.45634479343303447,-0.7246368702984474,-0.5423112593745172,-2.3048859270246096
2011-06-01,-1.4475843658154885,-1.0402295862349908,-0.9258907934671083,-0.18416024903264808,-1.145436165984634,-0.0817894590296966,-0.08272037136994395,-1.0041408752436742,-0.9813598592760435,-2.357244256989
2011-07-01,-1.291613807203861,-1.344782372190544,-1.2207087830104688,-0.12648419846500455,-1.0102647877548265,-0.17830446599059716,-0.6439220560925537,-0.5668997809807301,-0.14321183160183187,-2.2494570246268437
2011-08-01,-1.383140194591395,-0.8726185709759605,-1.162672562464379,-0.6298935005036271,-0.5833615635109254,0.28180604126234976,-0.11806838076126469,-0.584885230513022,-0.7368898088981981,-2.0519907033138627
2011-09-01,-1.7570621287472759,-0.8716335664235998,-1.2095834075901315,-1.0190573099745668,-0.4631401459095288,0.32127308062245674,0.0889783439072723,-0.7192646578939027,-0.7261830976057865,-2.220547125462038
2011-10-01,-1.574228677867074,-0.7035300488883889,-1.3367812241026482,-0.5302165524385093,-1.0421317547465132,-0.3207300891958863,-0.4049175516465604,-1.089771183113529,-0.9592776505681528,-2.6294384605498444
2011-11-01,-1.416585861220717,-0.5295165040390137,-0.6086971570722438,-1.3688221302610613,-1.2544106706878293,3.0064384656216223,0.07474255931094961,-0.9510255747083088,-0.05111760922128338,-1.7803296343814232
2011-12-01,-1.1711585859453846,0.06779718900398718,0.005848708321214261,-1.0643181382012705,-1.5255217731774573,1.9263249828543945,0.29819230652769924,-1.0002223963943717,1.0022466723338501,-0.8958955327592327
2012-01-01,-1.259057721135654,-0.5294286791286551,-0.09273476475403189,-1.166955953274309,-1.2129229916036082,0.8221665072790194,0.7358193088107802,-0.5918761597915037,-0.2591849466341606,-1.3372750315958912
2012-02-01,-1.3491412036110464,-0.6169890871915003,-0.3471303977790655,-0.47439476031118244,-1.3039876158486827,1.1268243000171876,-0.08679280158647612,-0.6867971589152055,-0.8244408438014846,-1.7760242342527242
2012-03-01,-1.0091739438202834,-0.23469776293648587,-0.10386014017436913,-0.692384676519508,-1.1538670756528417,0.9642261542591519,0.9970710253908993,-0.46237300890996247,-0.43168128744995105,-0.8949597039448202
2012-04-01,-1.2620713182635506,-0.24002746306411152,-0.5434898102580094,-0.6298935005036271,-0.8275194218070239,1.3252643658626082,0.22186811540762275,-0.8604225228787781,-0.16089111175628637,-1.3076569394600572
2012-05-01,-1.2807526195973085,-0.4062487964049593,-0.6420732833332555,-0.2418362996002916,-0.751384574977719,1.1266752127323783,-0.10641998903225203,-0.4460913883776336,-0.4859396281753754,-1.3339580517264533
2012-06-01,-1.319598714670736,-0.7098165778081517,-0.45683924627464895,-0.8190453914281309,-0.5747061331134268,1.455058032956113,-0.5177347045864488,-0.6814249465106609,-0.409775426348062,-1.7045600959679639
2012-07-01,-1.026338898781239,-0.5777998298734327,-0.48545358971191965,-0.5864869307172401,-0.45031995419362253,1.383940206016819,0.9198559720414509,-0.07824721518238373,0.22453184486070676,-0.5661176497102146
2012-08-01,-1.3846977760648307,-0.28459980360656756,-0.6815717168550702,-0.008171230321796856,-0.3762723323272025,1.6280264473815003,1.1044967754813348,-0.6299659666194666,0.2851300570072828,-0.5247645832181763
2012-09-01,-1.4504802048674932,0.10600144176969398,-0.5434898102580094,-0.9018509503989628,0.3274567876285235,1.3124991419527863,1.0443215167103517,-0.7003206853371978,0.14120739090485462,-0.4837715933656022
2012-10-01,-1.5024321655509376,-0.19510382825259653,-0.7470203490050978,-1.2227777454016358,-0.10574906546443862,0.685509065548407,0.5792472403592588,-0.27212018688337963,-0.04689102827384899,-1.0317023888157622
2012-11-01,-1.5489233670719353,-0.028970319822107318,-0.816181944971525,-1.134409411109854,-0.7179667774198665,0.5238679718061254,0.45305988885315396,-0.4271474158209286,0.2760441976715229,-1.1787546526639177
2012-12-01,-1.5800265190002791,0.13909875589950782,-0.9433797614840417,-0.9164194949015282,-0.5169444703196541,0.8639507586810111,2.003563078365562,-1.2697272825060593,0.7064880410938604,-0.7176678930127814
2013-01-01,-1.0200351314268359,-0.10963569601842714,-0.3362463076945214,-1.078587618982527,-0.6885286789826399,0.4443633049784933,0.8772993718588811,-0.1423194322013253,-0.6426822960439326,-0.9222575623393542
2013-02-01,-1.2873766290586892,0.014529191257629397,-0.5731529727026216,-0.008552558800756909,-0.6536458064720058,0.6068236080665497,-0.030078477201038286,-0.4587046255053808,-0.5799707934236392,-1.0696024309551726
2013-03-01,-1.3844784521699642,0.1821402065166598,-0.4745694996273755,-0.658731525787449,-0.7024297798269685,0.3457794932889794,-0.16530155136957986,-0.37337192143603926,-0.3083715726830817,-1.1359238717921658
2013-04-01,-1.0008173456058316,0.5298567098133191,-0.8050565695511877,-0.9055594672795962,-0.5249583661567856,0.20620557698812783,0.26841908541327,-0.27212018688337963,-0.010488315308880882,-0.7828581603171856
2013-05-01,-1.0936819905719348,0.18275497551679432,-0.4054079036609485,-0.12648419846500455,-0.6038980395153646,0.2647323298575295,-0.03459633853225663,-0.186787482814038,0.0700901507323629,-0.6086312156227438
2013-06-01,-1.056393476971943,0.2238264170292248,-0.9433797614840417,0.017705927954104347,-0.3681830662505699,0.7608113552530109,-0.6631038124236436,-0.37935681933431564,-0.11608266123911963,-0.9834709249721022
2013-07-01,-1.3929528084603078,-0.0737716879096681,-0.7867600678627058,-0.1666308375221622,-0.2739525873343817,0.4387547569267578,-0.48342630142966414,-0.3198632750142005,0.20666488143975614,-0.9930634467958255
2013-08-01,-1.5253949616450984,0.2712722123717767,-0.8559216638291328,0.10903512925380691,-0.013626684154756657,0.4864344863352733,-0.4704842132669964,-0.7155962744893212,0.5296001073851281,-0.7814918088612633
2013-09-01,-1.3998695832772157,0.6530365925370148,-0.7867600678627058,-0.09579191474086603,0.8874016211897275,0.7702271452300695,0.2539919599013801,-0.41845265754248373,0.17256314221500124,-0.06774591049581924
2013-10-01,-1.1612413247428994,0.6124920951143604,-0.7064730964759415,0.4660187179540441,-0.2539196794367799,0.2581667297900402,0.18991033563016624,-0.09608256634015186,0.2760441976715229,-0.08315248229716476
2013-11-01,-0.9670376785203494,0.9933403543544292,-0.6373115005095145,-0.3590426591758954,-0.5381724340212486,-0.1922773647010106,0.7897548994133408,-0.16156100855854344,0.8863323173046856,0.13666212075942752
2013-12-01,-1.1388349345143631,0.9911258118017993,-0.6078896234006953,-0.8317596774903796,-0.14653706115601262,0.21561012235035637,0.4284694089614735,-0.7372501074261947,1.1150373590748035,-0.16257225562326244
2014-01-01,-0.15068373899749726,0.9957339821081399,-0.09933964268642122,-0.09950043162149942,0.3409020838244115,0.12012406547817638,0.6100773884193613,0.14221094761776482,0.6666904635493394,0.9254636232402479
2014-02-01,-0.40024727420589007,0.30990931826352874,-0.3362463076945214,-0.15717648218914299,-0.27596148758788647,0.14766757950389614,0.056854499413514725,0.07914476197902842,0.5255498740436956,0.0061670305971233685
2014-03-01,-0.7921664946800977,1.1614972549864029,-0.4054079036609485,0.017705927954104347,-0.14800213610879429,0.18378518493123966,0.7994021179067645,-0.08221320238747826,0.1064815280368369,0.4004564666684396
2014-04-01,-1.0383251831006899,1.2040462033273744,-0.46956643146784127,-0.05351432330615176,-0.13215406351084477,0.7522122012962669,0.38853283346725376,-0.05698672813198368,0.25269383221898406,0.29157373963655986
2014-05-01,-1.0101209517389487,1.2461026493921659,-0.6373115005095145,0.01585166951378765,0.09586698620239563,0.5759306601080665,0.009175897690513581,0.43166583766636274,0.43782249153440733,0.47097869199858416
2014-06-01,-0.8371001147276595,0.39263252847492874,-0.7064730964759415,0.24841013022467848,0.07763110090624843,0.326348650806508,-0.38529036420078444,-0.10743967664297277,-0.10682045429735774,-0.3771096126873069
2014-07-01,-1.1481354591328825,0.5167095908406267,-0.7867600678627058,-0.23857636887106215,-0.3977024777379445,0.28569899920092995,0.18216830940138476,0.24779125942452984,0.5274868169114109,-0.1961945166407596
2014-08-01,-0.8416581825866724,0.6868709423909175,-0.5498534028546056,0.2495167387922824,0.5747730696917316,0.5449361766495545,0.3801793114074852,-0.27478253890775595,0.8262152080146806,0.4711240870075406
2014-09-01,-0.9544408206461281,1.1174707998168902,-0.6078896234006953,0.929281380935509,1.0983997257136668,0.6109830082767389,0.10236586318462593,0.12663775466512817,0.8026324968158415,1.0679904361454169
2014-10-01,-1.0092886203815774,1.7159262059498017,-0.6078896234006953,0.7832369960760835,0.09367086794360706,0.39416459559781913,0.31783681468461233,0.3799567623304473,0.0743053960193031,0.8748205140346024
2014-11-01,-1.0866636499360525,1.8747003559978088,-0.2491084221551991,0.7274152039487567,-0.26292872878894963,0.9285075604247576,0.5609137493471379,0.2447837952438484,1.2604045295278816,1.3901867477905292
2014-12-01,-0.8940175851869379,2.264686832373936,-0.20799967217466298,0.79750647685734,-0.48084865770217394,1.2058724619220433,0.7388521327927763,-0.38598515856378646,1.747220004149361,1.5487645953723297
2015-01-01,-0.6301849340695943,2.015547703090179,0.358586529085701,1.2282225976743497,-0.3469401727160008,5.956837138100951,0.920460112250664,0.6308635134161112,0.8349963120998712,2.468660117419341
