,indice_Termini_Diretti,indice_Alimentari,indice_Energia,indice_Abitazione,indice_Trasporti,indice_Politiche_Economiche,indice_Aspettative_Consumatori,indice_Sanita,indice_Ricreazione,indice_globale
2005-04-01,-0.7458279841339595,-2.8063446647842034,-1.2614035231250857,-2.690264544098371,-2.2493382921064886,-0.5634830592895187,-2.0176776203594144,-2.367544056852351,-2.6858430853524675,-6.033590091605367
2005-05-01,0.26304816514108803,-2.1102374880164128,-1.5452810182354044,-3.6285928564667103,-2.3412474496647997,-1.2489805943436783,-2.0772933966726783,-2.587478794095502,-1.782174880589553,-5.818955134841168
2005-06-01,1.1137989747745842,-2.931610727002707,-1.7762328074553324,-2.635697475759672,-1.6442775080479295,-1.41588952696305,-1.3598838728049552,-2.1885465460993667,-2.6858430853524675,-5.350618841811426
2005-07-01,-0.6489658719688346,-2.9308427891747195,-1.453330883420463,-2.618017705933726,-1.638634357108784,-0.7162738557818462,-2.176653023861451,-1.6515540138404134,-1.2935436203340391,-5.233200229190225
2005-08-01,-1.6576124462365411,-3.181502903249724,-1.4264970138070896,-3.0422185581226007,-1.4654982730880586,-1.9356673581298025,-2.236268800174715,-1.9397174619005095,-2.7137589489682883,-6.351142255117288
2005-09-01,-0.8205040131625738,-2.973579397138871,-1.7058766214255077,-2.8266822149451185,-1.091097034353563,-1.3626062387777669,-1.4396601757143388,-1.572525596509348,-2.09291696176588,-5.30546587481279
2005-10-01,-0.5224046407966272,-2.931098768450715,-1.9507296876112756,-2.9181365817965705,-2.115109597717778,-1.0084264412504818,-1.63866803125025,-2.7042690337987727,-2.6856290269690524,-6.3714479314920665
2005-11-01,-0.14281993267710624,-2.8475453970923805,-1.9507296876112756,-1.431163761285202,-2.1564250800529825,-1.6692509172033865,-2.1170372475481876,-2.6147702784222804,-1.8105188609722047,-5.640159493564049
2005-12-01,-0.5658142032565662,-3.0151640983610415,-1.9507296876112756,-2.990383419961215,-2.228987288250278,-1.7828765616374749,-2.0772933966726783,-1.4891147455963152,-2.036229001000577,-5.989786663603057
2006-01-01,-0.12906911077330094,-3.1839347063716836,-1.2767671151137578,-1.4842030707630396,-1.2202740780717394,-1.8703921046994043,-1.2608128467745476,-0.31807921268284983,-1.5816358998569973,-3.942470989194966
2006-02-01,0.4832663210413299,-2.9319946959167007,-1.4749248322055795,-2.8443619847710644,0.02170216554665113,-1.4762318832118555,-1.499564553185968,-1.8094438878390897,-2.6434341439701976,-4.781948246253606
2006-03-01,-0.1963864642770874,-3.183038778905699,-1.7709928866270754,-3.2316755384471856,-1.9179874678920852,-0.6470614323686744,-1.99780569492166,-1.2137865724960601,-2.0505080203836106,-5.650584704144575
2006-04-01,-0.7703991258724703,-3.18175888252572,-1.5703824185442345,-3.1690324646259445,-1.5959493814335382,-0.2875074225877114,-2.1965249492992056,-2.593500233862733,-2.45991888694068,-6.3104080508037725
2006-05-01,-0.41685634707652913,-2.9730674385868796,-1.441140324109286,-2.6998683084417747,-2.0262220074854396,-0.5881561183907735,-2.1170372475481876,-1.3450330215662671,-1.9343588056487633,-5.399365035721436
2006-06-01,-0.38277416497436784,-2.565551499233895,-1.5452810182354044,-2.7175480782677206,-2.2898632108564807,-0.5751010677046938,-2.037549545797169,-0.8873695257898266,-2.6574991049698156,-5.384698401265795
2006-07-01,-0.580571932757171,-2.971403573292907,-1.8204754055582597,-2.609941700451184,-2.2426910866721483,-1.5213930178926516,-1.9767793648504433,-2.0974449280939464,-2.473769789556883,-6.130477454526363
2006-08-01,-0.916055234638893,-3.1812469239737284,-1.6981839496062314,-2.682188538615829,-1.8607465872346383,-1.895439120630599,-2.276012651050224,-2.40085698094636,-2.770446909733592,-6.491476253367649
2006-09-01,-0.8979498427232059,-2.8895140672285446,-1.4878356732032325,-1.9180076872953176,-1.0528031193443312,-1.1336700940997455,-2.097165322110433,-2.2158380304261445,-1.8105188609722047,-5.25235066509579
2006-10-01,-1.2425087980635057,-2.9731954282248774,-1.7831834459382525,-1.503410599449847,-1.4071139605143355,-1.0186074073947524,-1.5989241803747407,-1.3851597808528862,-1.8105188609722047,-4.967938969949946
2006-11-01,-0.8138086883324092,-2.972683469672886,-1.7839037276247285,-2.890853047627221,-1.7854108474893065,-0.92653292398117,-1.7780601104728975,-2.0208056441363262,-1.4036926805647671,-5.63234903202736
2006-12-01,-1.804189973788165,-2.972555480034888,-1.98206144471655,-3.441867806319439,-2.4144231324848784,-0.7596239913617983,-2.1965249492992056,-2.2680318657062557,-2.106767864382083,-6.822246279878177
2007-01-01,-0.22169063482133908,-2.890665973970526,-1.1092208734407347,-1.4392397667677443,-1.7041619466727207,-1.5365742394606607,-1.6193733081292265,-0.8054950728094928,-1.892163922649909,-4.320776879911442
2007-02-01,-1.2768886220663351,-3.0152920879990397,-1.4756451138920554,-1.394276462772449,-1.8206831951725646,-1.1005009246640642,-1.6588285578463702,-1.029692104066571,-1.8016859115455626,-4.857747739598354
2007-03-01,-0.8385634900767929,-2.5228148912697432,-1.969870885405373,0.0758471456971365,-1.9502602226035421,-1.5355111540196962,-1.8777083388200357,-1.3621305905400352,-1.8581598139274504,-4.541663221185492
2007-04-01,-1.7791375301431132,-2.6033895669449127,-1.6867136719815303,-1.7189469426273287,-2.2233441373111322,-1.1181149157017967,-1.658251355529639,-1.6637593011801137,-2.1491768057643528,-5.518904135604976
2007-05-01,-1.3197029007249377,-2.7682855518064042,-1.8535396319680773,-1.7189469426273287,-1.982910986673628,-0.7395098726121965,-1.7380276584390228,-0.9522604246835704,-1.169149591109753,-4.850422810309329
2007-06-01,-0.2150076408847016,-3.056236841031221,-1.9238958179979024,-1.2401790220997555,-1.7061794595034991,-1.0115483393312303,-1.797932035910652,-2.1955166644163535,-1.7001557423580609,-5.1567882830605125
2007-07-01,-1.2822271412062258,-2.4798223040295957,-1.7685401356360562,-1.7846046876874513,-1.8390260900383861,-1.3012007970879966,-1.9569074394126886,-1.5111045962041512,-1.507807535901901,-5.108817150983267
2007-08-01,-1.4529816086191685,-1.8609737612272412,-1.7807306949472335,-2.5553746321124846,-1.5786199449033003,-1.1544059832182267,-0.48842765695940055,-1.812169783920317,-1.4794635555192492,-4.690759705082099
2007-09-01,-0.7085244524050381,-1.0166250825941436,-1.448811244278682,-1.2947460904384547,-0.6846782115323748,-1.0432804664960071,-0.3849297283136711,-1.6706154046099224,-1.9005687553097204,-3.3256359624410416
2007-10-01,-0.16825041600968033,-1.304064413266969,-1.5170433957304528,-1.413483991459256,-1.7507645449426137,-1.0347843561615806,-1.658251355529639,-1.5641330951468402,-1.9146337163093385,-4.1190837349344065
2007-11-01,-1.2174104394169856,-1.0977117168213044,-1.5581918592330575,-0.6599785379680869,-2.215305464182579,-0.8129072795470815,0.408008286919414,-1.5095501264932842,-1.6376816854720544,-3.413602978004807
2007-12-01,-0.9696255666988441,-1.5955062933449198,-1.2621238048115615,-2.688777631720351,-2.1629297413928477,-1.0186074073947524,-0.8059861651416559,-2.000370263239357,-1.2564007409142208,-4.596182233273492
2008-01-01,0.6099576962980022,-1.4389126539757635,-0.9012573257765226,-0.594279946425123,-1.5495948189415816,-0.6943487379314002,0.9671233072652837,-0.7782035884827149,-1.5675709388573793,-2.055894516561542
2008-02-01,-0.33040673141061644,-1.4315062359494133,-0.6762657390713275,-1.744702717935817,-1.876920021334817,-0.7405729580531611,0.052829833633660436,-1.973846977878929,-1.0278578059633254,-3.322629443765825
2008-03-01,-0.8423265767473085,-2.3167181741000746,-1.2621238048115615,-0.5316368726038817,-1.3036523879342055,-0.7984151865900974,0.427591611198803,-1.4695615785528735,-0.8781325992728508,-3.0697617344676518
2008-04-01,-0.5566964352564902,-1.0594896801962932,-1.308098872219032,-0.5316368726038817,-1.2413724271200068,-0.07293722757567397,-0.32560255315877296,-1.5171744288894424,-1.0986107277282469,-2.770164385523066
2008-05-01,-1.012917346804018,-1.848127329249912,-1.0294612979369704,-1.6897203707050368,-1.4947313831079514,-0.7867971781749222,0.3279433828516647,-1.0008335274039004,-1.112675688727865,-3.210427660179894
2008-06-01,-0.17810121281549723,-2.2741561152793244,-1.223110251711951,-0.8820631277672498,-1.7809852419553378,-0.8355215260085525,0.9465675756355393,-1.2580616109094283,-1.6438958983595884,-3.1372855440118523
2008-07-01,-0.9882543750625706,-2.4402854370153912,-0.9256384443988768,-0.3583319032443812,-1.991789195848729,-1.1724612893280446,0.5269512383875757,-0.49740918102886655,-0.3531266025286615,-2.639040609218223
2008-08-01,-1.3884625487305966,-1.7179216495182552,-1.216148737404091,-2.2072777810154642,-1.5941673338669136,-1.356984212985149,-2.176653023861451,-2.2567752569163115,-1.4515476919034285,-5.024947866991845
2008-09-01,-0.7183752492108552,-1.7257120364585994,-0.9134478850876997,-0.9911972644446478,-0.6506234092542935,-1.2458586962629297,0.5269512383875757,-1.591268296349242,-1.8159649309285961,-2.940994745465211
2008-10-01,-1.0628882895496867,-1.4355499893786043,-0.7389510049317563,-0.7130178474459246,-1.2216474684003615,-0.7938562462384443,-0.16961395269203744,-1.3288176664460265,-1.5478458495179543,-2.95315183103227
2008-11-01,-1.53114304506727,-0.8427519334231359,-1.3255293523584661,-1.9003279174693717,-2.065377432895391,-0.9582650511459471,0.4477521377949231,-1.8614995117729918,-1.2988096822964907,-3.6980634323041786
2008-12-01,-1.130709096851873,-1.516590127482385,-1.157983110685443,-1.9175924084032363,-2.1705904051627716,-0.4861484823718601,-1.0847703235869508,-1.7304451161201966,-0.9880676011201637,-4.166041004621426
2009-01-01,-0.5479184236985806,-1.7653419591015875,-1.0106379407308979,-0.5766001765991771,-1.8309654425556612,-0.4859069319603437,-0.5263391094330708,-1.2129876791265173,-0.8359377162739964,-3.0444396205244626
2009-02-01,-1.0625447326475503,-2.5217095440331656,-1.0206935896390807,-0.5685241711166349,-1.9422215494749888,-0.7971105507376163,-0.9453782443643034,-1.0370853411318492,-1.201219181607149,-3.733630235082946
2009-03-01,-1.4596769334493334,-1.47623876313479,-1.2585960173419288,-0.4866735686085863,-1.928917734765919,-0.5756136940804802,-1.0648983981491962,-1.175532973849923,-1.0983966693448315,-3.5213029814196917
2009-04-01,-1.5960056618579783,-2.1007018690315244,-1.2899277744472033,-0.05439671093716966,-1.3359251426456624,-0.7738040600182479,-2.0965881197937017,-1.5561214442954254,-1.1741675442993134,-4.0071277911565115
2009-05-01,-1.676845068835161,-1.9347005369334551,-1.3112038826442949,-1.157913140699626,-1.1877791589250988,-0.625884228178108,-1.6802471867394047,-1.190526316852329,-0.8919835018890534,-3.906774857497191
2009-06-01,-1.3447094293685213,-1.8539978716202878,-1.3112038826442949,-1.1306296065302763,-1.4711453210157854,-0.6343803385125346,-1.720279638773279,-1.0464445928222808,-1.1408056107271012,-3.9115582057907785
2009-07-01,-1.5527138817528048,-2.189532330693626,-1.531357989619684,-0.369463426448646,-1.9742462684085091,-0.8908636268336195,-1.3433939554361256,-0.6324948053647086,-0.4658603489090219,-3.6147962835938605
2009-08-01,-2.256929278376175,-2.560908938256757,-1.601714175649509,-1.6194165702933345,-1.6874805296332203,-1.1427879748030514,-2.1562038961069656,-1.2786532749307733,-1.1830004937259557,-5.0792754499022745
2009-09-01,-1.4160415964420232,-1.8951986039284647,-1.4978913221114152,-1.2866700849559123,-0.463592010255887,-1.0577725594529914,-0.5074366851338651,-1.577778837310229,-1.6374676270886388,-3.7274225263374694
2009-10-01,-1.2887426064904874,-1.6858672117996352,-1.589523616338332,-0.7241493706501895,-1.321003798818615,-0.6706714060289645,-1.2437457270889873,-1.5527836323722244,-1.341004565295345,-3.8603604944492247
2009-11-01,-1.2329097281568886,-1.6036752303358965,-1.1443779226577473,-1.8999126385772904,-1.4398985951536947,-0.710899643528168,-1.6004708838300208,-1.2710531689936455,-1.1064614758403308,-4.009254907351163
2009-12-01,-1.8072659466544077,-1.4332461758946424,-1.2025435493763952,-2.744872458919912,-2.104449340976052,-0.269210566066377,-0.9469249478195831,-1.9451331105066294,-0.37181545034048474,-4.410183850067201
2010-01-01,-1.2242235466019153,-1.4766227320487835,-0.9914749912869205,-0.6953380776199787,-1.0783050995723955,-0.5464908386206654,-0.18919727697142646,-1.5325793168061355,-0.11258335856952843,-2.6663266786230926
2010-02-01,-1.0932792523346293,-1.859018982648059,-0.982389442401006,-0.6599785379680869,-1.6816019134299207,-0.5108215414731149,-0.6880127148120427,-1.6592659418353066,-0.6290964320513873,-3.357845234007831
2010-03-01,-1.8131737972438062,-1.3089575346567417,-1.1443779226577473,-0.5877316998034421,-0.9654534378892622,-0.9959931609332814,-1.2437457270889873,-1.348253783045766,-0.8634254631229862,-3.288697567469564
2010-04-01,-1.8723084229910192,-1.769548572795968,-1.0862122959390996,-1.2220839733817286,-0.9787572525983319,-0.5439907109087962,-0.626956838918758,-1.2178178011791068,-1.1405915523436858,-3.4855575060099766
2010-05-01,-1.5650912826249967,-1.5143328101218034,-1.3815600686741198,-1.085666302534981,-0.8781833767749018,0.22171548560483068,-1.2437457270889873,-1.4802684310823224,-1.1689355327263375,-3.601742629248305
2010-06-01,-1.9063906050931805,-1.76942058315797,-1.589523616338332,-0.31489635810994704,-1.584049604932464,0.02163738354977748,-0.5471805360093742,-1.392528821459134,-1.1830004937259557,-3.6090152400082527
2010-07-01,-2.017666889856774,-1.815770416131916,-1.8005921744278066,-0.3517836566227001,-1.4185741846816626,-1.022103262305441,-0.7859322424207945,-1.0311959880299642,-1.2111304157251919,-3.7171778210980584
2010-08-01,-1.9030429426780981,-1.1435495912432587,-1.412891825779394,-0.8755148811455689,-1.1228776144977277,-1.1875751526539082,-1.0462845750083558,-1.5582679385039855,-1.168721474342922,-3.6330625836011397
2010-09-01,-1.4374487357713244,-1.3085735657427482,-1.4007012664682168,-0.5331646314647431,-0.4892262330582052,-0.7038405754646458,-0.6865726152320216,-1.2064683384044912,-1.3550695262949632,-3.004973038839405
2010-10-01,-0.9904374222268092,-1.2682222013951532,-1.5682475081412404,-0.6695823023114905,-0.7250202872517582,-0.499716159433726,-0.7663489181414055,-1.4513982805856471,-0.48669777332932335,-2.896484215887443
2010-11-01,-1.3784939695700145,-0.8941228774248527,-1.3602839604770283,-0.642298768142141,-1.654994284011781,0.024558679555274212,-0.6667006897942671,-1.192822596241102,-0.06430023046403617,-2.7622130612228526
2010-12-01,-0.7265120619659602,-1.0590188622863441,-1.3425356397495691,-1.467635780905874,-1.8031402677323447,-0.22979532223700877,0.46607735977739795,-1.5988178165388964,0.3171947724772128,-2.6637925258919104
2011-01-01,-1.1524138780818423,-0.895018804890838,-0.6985119472906873,-0.4689937987826404,-0.5905561275988934,-0.4443035847196408,-0.4279489833828468,-1.0158152965723017,-0.11236930018611294,-1.9176953046768348
2011-02-01,-1.105656653206821,-1.0607641577129112,-0.8605004275474286,-0.5235608671213394,-0.8462499557485003,-0.31056382153595047,-0.38791653134897214,-0.9455963746711729,-0.31835435087506,-2.1578655155941764
2011-03-01,-1.381959414339862,-0.8945068463388465,-0.8023348008287808,-0.42403049478734506,-0.6707789995661126,-0.45735863540572047,-0.011319449170184114,-1.048740872211054,-0.5812414207127261,-2.056405385562808
2011-04-01,-1.8596333802181593,-1.3953212591876696,-0.9308566135772536,-0.42403049478734506,-0.6278459881129302,-0.4704136860918001,-0.25035975673996996,-0.9264970207792163,-1.0979685525780005,-2.617552125498783
2011-05-01,-1.5059566568777836,-1.3966825857002427,-0.8605004275474286,-0.9492486316882336,-0.6574751848570429,-0.37577714243694343,0.46607735977739795,-1.0278823725657935,-0.6519943424776478,-2.3381699534379754
2011-06-01,-1.664170026062301,-1.0186674979387491,-0.8782487482748875,0.5477432320586201,-0.662492290659623,0.32846167985750824,-0.4276603822244813,-1.2234518924910813,-0.8724724709330439,-2.1222761145050684
2011-07-01,-1.5646975455046135,-1.3547139155640786,-1.1680387595936257,-0.15119515309385018,-0.7560189773359121,1.016081452486004,-0.17058345383058626,-0.6328250701283283,-0.623650362094996,-2.1648603062921166
2011-08-01,-1.2513127619732438,-0.8939948877868549,-1.109873132874978,-0.9219650975188842,-0.3094209692489677,2.43129681365124,-0.6865726152320216,-0.8970348457848476,-1.1263125329606523,-2.316652731456498
2011-09-01,-1.3352021894648407,-0.8941228774248527,-1.2843700130309215,-0.3421798922792965,0.5755899327133118,2.9523878736177265,-0.17058345383058626,-0.6916945292548414,-0.623650362094996,-1.4550713708787242
2011-10-01,-1.2419853816154662,-0.8522821969266864,-1.134572092085357,-0.5604481656340926,-0.6065035002753073,1.4970650243652255,-0.7663489181414055,-1.192822596241102,-0.692896882401686,-2.3603762578800955
2011-11-01,-0.9352457426960148,-0.2270977127073678,-0.9235035339958824,-1.28472704720297,-1.034307383596273,9.778031812852797,-0.328589356194074,-0.8952998964905743,-0.13920687911053312,-1.2861716123695914
2011-12-01,-1.0250689731288385,0.02063020180785169,0.055930482397070956,-1.3488978798850724,-0.8292072306697729,5.159465327241273,-0.011608050328549656,-0.9460079195854597,0.34683109593468076,-0.8695544775920908
2012-01-01,-0.9228683418238228,-0.5647614361212666,-0.04125957324612738,-1.066458773848174,-0.3190897420092812,2.882724073706412,-0.328589356194074,-0.5377164198988923,-0.30450344825885733,-1.1667514622763273
2012-02-01,-1.046522027459608,-0.60557819951545,-0.2983031987430728,-0.3871431962745919,-0.9920610673074017,2.405424515979603,-0.5872129880432488,-0.7363811125824962,-0.5388324793304563,-1.593117986024882
2012-03-01,-0.6588970665615057,-0.27544882038387647,-0.1116157592759523,-0.29568882942313984,-0.6647358649141663,2.053742567931998,0.24845568110064642,-0.5569962533742556,-0.4540145965659164,-0.7899441049830259
2012-04-01,-1.1363911728939,-0.1929543001387389,-0.49718119752137047,-0.9765321658575832,-0.4843391008363176,2.026136555818761,-0.6865726152320216,-1.0670604533026564,-0.2757313511093746,-1.6627131741277128
2012-05-01,-1.0124398453574468,-0.39896952379378997,-0.6525368798832165,0.6876027869404948,-0.44704924032228077,2.302987118719809,-0.5872129880432488,-0.5357262088147082,-0.5812414207127261,-1.0311631284377931
2012-06-01,-1.0124398453574468,-0.23432951820829417,-0.40768381369744827,0.4094233699417716,-0.6723965286840904,2.523238207994637,-0.6669892909526326,-0.7482677089925813,-0.8017195491681224,-1.2047258460750534
2012-07-01,-0.8259603146572297,-0.6062995778380339,-0.43901557080272263,-0.6218462216560399,-0.6504279957099018,2.6114366681278085,0.4263335089018887,-0.39590677879858704,-0.5953063817123443,-1.083965030293622
2012-08-01,-1.6204385938352759,-0.3129029191809007,-0.6302226494116241,-0.6860170543381424,0.22555274914241236,1.8133154273781624,0.2670695042414867,-0.7010537809452733,-0.5667483429462771,-1.1939334765978566
2012-09-01,-1.1487685737660918,-0.2740409343658998,-0.49718119752137047,-1.0038157000269325,1.6670137279029682,1.7782678490118506,0.3266852805547503,-0.6747109751682514,-0.035956250081384436,-0.4188480457148632
2012-10-01,-1.0124398453574468,-0.2329681916957207,-0.756677574009335,-1.1306296065302763,-0.3513624967207381,1.1837910391169644,-0.5673410626054942,-0.4778054282379513,-0.3735359101821319,-1.5744938331550515
2012-11-01,-1.2760675637176275,0.31181616599182954,-0.82703376003916,-1.1675169050430296,-0.9799967723576807,1.1405709801356056,-0.5471805360093742,-0.38496886093825794,0.2269308197562816,-1.4447776902222118
2012-12-01,-1.5399929239784764,0.26359298457129593,-0.8973899460689849,-1.2766510417204275,-1.327977767424228,1.914019161783997,0.7063786758559044,-1.2281257314192946,0.37560319308416346,-1.5317968449451966
2013-01-01,-0.8045990903293967,-0.027848895506654866,-0.2937835596012918,-1.0760625381915774,0.10600125979139344,1.4707636996921098,-0.32830075503570844,-0.34561030061798836,-0.2902244288758237,-0.8984270534282751
2013-02-01,-1.102308990791739,-0.027336936954663365,-0.53168598730414,-0.2775937807051128,-0.8602404656218811,1.4469036342606905,-0.5074366851338651,-0.4019524150248481,-0.23332240972710475,-1.1958464001014608
2013-03-01,-1.3815656772194786,0.13917635369539738,-0.43449593166094164,-0.9492486316882336,-1.0886093213096641,0.6844517164524154,-0.6667006897942671,-0.3317334931237192,0.13410763221452604,-1.4314507763379953
2013-04-01,-0.8293079770723122,0.47607220266333167,-0.756677574009335,-0.8305107306674321,-0.9390592993811049,0.4110969826682353,-0.36804460591121757,-0.22724139474482102,-0.2759454094927901,-1.1978362867958756
2013-05-01,-0.8633901591744735,0.14002578503800212,-0.82703376003916,-0.12391161892450069,-0.40411622886909826,0.5042964840521876,-0.6070849134810034,-0.5169835089748143,0.24099578075589967,-0.9708078633929552
2013-06-01,-0.7825048371958226,0.30517774917548934,-0.8973899460689849,0.012506051922246731,-0.49764291554538737,0.4735569684393572,-0.7663489181414055,-0.42924389935162605,-0.5669624013296926,-1.1758961482797603
2013-07-01,-1.238637719200384,0.015271744753513087,-0.7420342637071387,-0.5223158493220454,-0.8741577549537338,0.32089857836545305,-0.8458366198924238,-0.28942446933550475,-0.8296354127839431,-1.7268238365305828
2013-08-01,-1.815901947991134,0.35468076359397893,-1.1077382224719836,-0.531919613665449,-0.1346367082308913,-0.03759234597454524,-0.9054523962056874,-0.6840702268586831,-0.4957813627979398,-1.7314027336420679
2013-09-01,-1.4961896243981545,0.600023434492642,-0.8001998904257865,-0.16079891743725372,1.4253410575061154,0.45000892730847236,-0.32984745849098823,-0.38455731602397125,-0.021677230698350827,-0.26787528045791836
2013-10-01,-0.8042555334272604,0.6845541634495566,-0.6594875183661367,0.4658926295505717,0.03079549362675408,0.5139176123569843,-0.44753230766223584,-0.2856993089570475,-0.11043478196105028,-0.2860121544426347
2013-11-01,-0.7952257949701509,1.437518006523956,-0.5891313323363119,0.3936457913859268,-0.13567141060545926,-0.12204485942589921,-0.5673410626054942,-0.10243950419013619,0.6780123691685324,0.20743263195650777
2013-12-01,-1.1146404766624622,0.9333874252013538,-0.7298437043959616,-1.14023337087368,-1.0059783566392544,0.177478818406793,-0.1904553792683408,-0.6934536750081453,0.46946808365876086,-1.1090854205767413
2014-01-01,-0.11231717723958763,0.9293848757962281,-0.05588113189844366,0.5942342949147768,-0.15059275443250672,0.3206484865943239,-0.3882051325073377,0.04164221983991185,0.32581366352043944,0.49045322140388325
2014-02-01,-0.3201120172661695,0.7246495485211558,-0.2937835596012918,0.5846305305713732,0.23156523591498543,0.2225780205581841,-0.4875647596961105,-0.012940748813644034,0.17651657359679587,0.27659652687036557
2014-03-01,-0.48149318931986645,1.1393562161150472,-0.36413974563111673,-0.032457252073048656,0.0670938701593789,0.2225780205581841,0.3872734642183693,-0.12973098851691417,-0.17663444896180122,0.24069653595016274
2014-04-01,-0.8851408554059111,1.2633888780769522,-0.4215850906632886,0.6937646672487711,-0.5718226528606603,0.2807206163891694,-0.1687481492169408,0.0007049933497449511,-0.020849586048924354,0.11165185513556433
2014-05-01,-0.8851408554059111,1.2229095874733822,-0.6594875183661367,0.022109816265650315,-0.5387938794319452,0.20376853766106337,-0.4875647596961105,0.4864281724193128,0.09148463244884068,-0.09739598794593238
2014-06-01,-0.8724658126330512,0.8087148784314823,-0.6594875183661367,0.2580578594463921,-0.4232986597814677,0.2969680390450156,-0.7464769927036509,-0.053877975303810936,-0.510274440564389,-0.6305096734905691
2014-07-01,-0.9964171401695044,0.5148931102183126,-0.7420342637071387,1.1383772194409052,0.0001748129012292891,-0.23317037614811867,-0.4493676122758812,0.18732680649888772,0.23542374301861205,0.024296160171978255
2014-08-01,-1.0805081143420543,1.0154515437911402,-0.7994796087393106,0.2953604368512263,0.6092792961465469,0.002506549165467076,-0.36987991052486296,-0.23660064643525272,-0.07209147685783653,-0.11892124304854698
2014-09-01,-0.7574983085522391,1.056186813670706,-0.5622974627229383,0.8478621079214644,2.3502979484635587,0.30789380320229326,-0.29010360761547915,0.0526043341592713,0.5943608616979125,1.2371867326278898
2014-10-01,-0.7234161264500778,1.8489085690260911,-0.7298437043959616,0.7387279712440664,0.419405275864195,0.179908472229644,-0.661336856170382,0.31681410981579067,0.07741967144922261,0.6095790783867688
2014-11-01,-0.7915804906544004,2.1826565920308196,-0.204535994113162,0.619990070223265,-0.40837731595442023,0.22369138152206858,-0.32984745849098823,0.19826472435921666,0.9139358923008821,0.9464405850010207
2014-12-01,-0.9873414867109267,2.1785724857290534,-0.3296349558483472,-0.3048773148744623,-1.1385163013684596,0.8028661688493677,0.10636540000106344,-0.3317334931237192,1.2450166490826455,0.36308178906711236
2015-01-01,-0.5406737300685478,1.9288432965112712,0.0367892846029737,0.857465872264868,-0.2674920122909799,3.809177077034803,-0.06078476055240843,0.6884306770261179,0.645388694123409,1.5953653443126672
